word,n
ejfeaswurej,1
ejfeis,2
ejfeiswweij,1
ejfels,3
ejfelsugwures,1
ejfelswrij,1
ejfes,1
ejffels,1
ejfgas,2
ejfras,1
ejhjuua,1
ejiqe3s,1
ejj212u23,1
ejj2uonneu,1
ejjaimynyy,1
ejjainyyn3,1
ejjanprarpur,1
ejjauoneu,2
ejjels,1
ejjelsuewwes,1
ejjinysip,1
ejojuipi,1
ejosispun,1
ejsddn,1
ejsojweå,1
ejtqeas,1
ejuehig[ea,1
ejueyiq,1
ejulai,1
ejuphag[ea,1
ejuphig[ea,1
ejuphig][ea,1
ejuphig]ea,1
ejupniq]ea,1
ejxea,1
ejxen,1
ekologisk,11
ekologiska,12
ekologiskt,3
ekonomi,13
ekonomier,2
ekonomisk,4
ekonomiska,14
ekonomiskt,2
ekosystem,10
ekosystemen,1
ekosystems,1
ekosystemtjänster,2
ekvation,1
ekvationer,3
ekvationslösning,2
el,2
el10j,1
el1oj,1
elanvändning,1
elasticitet,1
eldistribution,1
elektricitet,6
elektrisk,2
elektriska,6
elektromagnetisk,1
elektroner,1
elektronik,2
elektroniska,2
elem,1
element,2
elementarpartikelfysik,1
elen,6
eler,3
elev,8
eleven,1338
elevens,24
elever,16
eleverna,246
elevernas,32
elevers,3
elevhälsans,1
elevinflytande,1
elevnära,37
elevråd,1
elevs,5
elfba,1
elfea,4
elfen,1
elfes,1
elfga,1
elfjeå,1
eli,1
elj2p,1
eljba,4
eljea,9
eljen,3
eljer,1
eljes,3
eljesa,1
eljga,4
eljgs,1
eljnysmn,1
eljra,1
eljrys,1
eljrysan,1
eljrysin,1
elkomponenter,1
ell0jj,1
ella,1
elle,1
ellea,1
eller,81
elnysin,1
elproduktion,1
elprysin,1
eltea,1
elu0j,1
emeqroj,1
emot,4
en,149
en1eq10j,1
ena,1
enar,1
enbi2q,1
enbiiq,1
ene,3
ene],2
eneiiq,1
enej,1
enejapun,1
enejddn,6
enejiapun,3
enejiapuunn,1
energi,32
energi-,1
energianvändning,4
energianvändningen,1
energiflöde,1
energiflöden,4
energiflödet,1
energiförsörjning,1
energikvalitet,1
energikällor,4
energins,5
energiomvandlingar,4
energislags,1
energitillgångar,1
enes,4
enesiaq,1
engagera,1
engelska,44
enheter,2
enhetsbyten,1
enhetskyrka,1
enieisioj,1
eniisioj,1
enio,1
enip,2
enjua,1
enkel,60
enkelt,72
enkla,420
enlighet,6
enligt,3
enliig,1
enliiq,1
enn,7
enrsiao,1
ens,1
ense,7
ensembleform,2
ensemblespel,1
ensidigt,1
enskild,2
enskilda,7
enskildes,2
enskilt,2
enstaka,11
enstuuew,1
ent,1
entreprenörskap,2
entydigt,1
enzeiska,1
eo,35
eo?,1
eorsy,1
eos,8
eosi3pun,1
ep,234
ep03,4
ep0o3,1
ep2],1
ep334g,3
ep334q,4
ep334q1apun,1
ep334qapun,1
ep334qiapun,8
ep334qsapun,3
ep334quapun,9
ep33aaquapun,1
ep33ag,2
ep33agiapun,2
ep33agq,1
ep33aq,5
ep33aqiap,1
ep33aqiapun,20
ep33aqiipuun,1
ep33aqipun,1
ep33aqirapun,1
ep33aqjapun,1
ep33aqlapun,1
ep33aqrapun,5
ep33aqsapun,1
ep33aquapun,13
ep33saquapun,1
ep33ågiapun,1
ep33åq,1
ep33åqiapun,3
ep33åqrapun,1
ep33åqsapun,1
ep33åquapun,2
ep384q,1
ep38aqiapun,1
ep38åq,1
ep3a4qddn,1
ep3asaqddn,1
ep3dagiapun,1
ep3daq,1
ep3daqiapun,4
ep3daqjapun,1
ep3daqrapun,2
ep3daqsapun,2
ep3daquapun,3
ep3dåq,1
ep3dåqiapun,1
ep3g4qpun,1
ep3gaqrapun,1
ep3s4aq,1
ep3s4q,2
ep3s4q1apun,1
ep3s4qapun,1
ep3s4qddn,2
ep3s4qiapun,3
ep3s4qjapun,2
ep3s4qrapun,1
ep3s4qsapun,1
ep3s4quapun,6
ep3sagiapun,2
ep3sagq,1
ep3sagqrapun,1
ep3sagrapun,1
ep3saq,8
ep3saqapun,1
ep3saqddn,1
ep3saqiapun,13
ep3saqlapun,1
ep3saqrapun,4
ep3saqsapun,1
ep3saqtapun,1
ep3saquapun,10
ep3såqapun,1
ep41aq,1
ep4ddn,1
ep[ea,6
ep[rys,3
epa,1
epa13qioj,1
epa1aquoj,1
epa34qiapun,1
epadaqddn,1
epaiagloj,2
epaiaq1oj,1
epaiigiaj,1
epaiigioj,1
epaiiqioj,1
epaiqioj,1
epairaq1oj,1
epairaquoj,1
epaj,7
epalag1oj,1
epalraq,1
eparagloj,1
epasaq,2
epasaqiapun,2
epasaqrapun,1
epasaquapun,1
epasåq,1
epe1wres,1
epenuaa,1
epenwues,1
eper20s,1
eperwes,2
epex3rp,1
epfej,1
epfeuwes,1
epfua,5
epgddn,8
eph2aq,1
epi4ddn,7
epi4yddn,2
epiddn,1
epidgddn,1
epigddn,70
epiiiqiqj,1
epikyddn,2
epipgddn,3
epipyddn,1
epirgddn,1
epiuwes,1
epiwps,1
epiyddn,11
epiåddn,1
epiåyddn,1
epj4yddn,1
epj[ea,1
epj[es,1
epjea,1
epjen,2
epjes,4
epjgddn,1
epjhgddn,1
epjop,2
epjua,209
epjuad,1
epjui,2
epjuua,6
epjyddn,1
epkyddn,2
epl4ddn,2
eplddn,1
eplgddn,1
epljj,1
epn4ddn,1
epngddn,2
epo03,2
epo03i,1
epo3,26
epoi,1
epok,1
epoker,4
epos,5
epp3sagisppun,1
eppasn,3
eppasrn,1
eppjop,1
eppjuua,1
eppoamn,1
epppasa,1
epppasn,4
epppasrn,1
epppua,1
eppua,35
eppubaupidie,1
eppupaue,1
eppurrauue,1
epp|ea,1
epqua,33
eprauwes,1
eprauwres,1
eprawes,1
eprgddn,1
epruwes,1
eprwes,1
epssagiapun,1
epua,2
epubaue,35
epubauep,1
epubaup,1
epuea,2
epueaue,13
epueauuee,1
epues,1
epuexypra,1
epueypea,1
epugaaue,1
epugaue,28
epugaueidie,1
epugaup,1
epugauue,1
epugsue,1
epulaue,5
epupa,1
epupaue,7
epupaup,1
epura,1
epuraue,29
epuraup,1
epuresaue,1
epurgaue,3
epuryo,2
epuubaue,2
epuubaueiaie,1
epuugaue,3
epuugaueiaie,1
epuupaue,1
epuuraue,1
epuuubaue,1
epuuugaue,1
epuwes,1
epyddn,2
epyoamn,1
epyua,2
ep|es,1
epå12g,1
epå12q,3
eq0s,1
eq40s,1
eqrjo,1
equased,2
eqyradssauwe,1
er,14
er101styy,1
er3eu,11
er3uiquoyy,1
era,3
era1uasaid,1
era8e,1
eraanystp,1
erage,1
eraluedwoyae,1
eran,2
eraurquoy,1
erbjuda,1
erbjuder,1
erbjudet,6
erdeu,4
erdru,1
ere,5
erej,1
erejuapun,1
erepjioj,1
erepjoj,1
erepjr0j,1
erepjroj,1
erepoj,1
ereppoj,1
erepy,2
ereq,1
ereqque?,1
ereusdp,1
erfara,1
erfarenheter,85
ergonomi,1
eriolstyy,1
erjud,1
eroge,1
erogwel,1
eroj,1
erojwef,1
erosion,1
erpigq,1
erpiq,1
erpue,1
erpunuw,1
error,3
ers,6
erseu,1
ersoasiy,1
erspue,1
erövrar,1
es,46
es0j,1
es320,1
es3eu,8
es420,13
es420o,1
es42i0,1
es4i0,2
es8gu,1
es],1
esa3nystp,1
esanwsjoj,1
esastfe1aua3,1
esastfe1auad,1
esauejd,2
esdeu,5
ese],10
esej,1
esej|,1
esepjioj,2
esepjiojj,1
esepjrog,1
esepjroj,1
esepysroj,1
eseqyuer,1
ese|,1
esfey,7
esfeyy,1
esfry,1
esh20,1
esh230,1
eshio,3
esi,2
esia,3
esimyerds,1
esippelds,1
esipperds,1
esj230,1
esjey,10
esneenowwap,1
esnewiew,1
eso,2
eso],1
esoj,9
esojuwe,1
esojuwef,1
esojuwel,2
esojuwrel,1
esojweel,1
esojwel,1
esor3tjal,1
esordrjal,1
esorgtfal,1
esorgtjar,1
esorrjal,1
esortjar,1
esp,3
espey,3
espiq,5
espnany,3
espue,18
esq],1
esrpjelds,1
esrpperds,1
esrpyjesds,1
esry,1
ess,1
ess420,1
ess],1
essap,33
esseu,1
essia,1
essip,2
essipp,1
esso,1
est,3
esta,15
estetik,1
estetisk,1
estetiska,32
estetiskt,3
estey,1
esxio,1
esy20,18
esyi0,1
esyi0o,1
esyio,2
esyq20,2
esyxo,1
esyy20,1
et,2
etik,6
etiska,25
etnicitet,3
etnisk,2
ett,428
etyej,1
eu,9
eu122xa],1
eu131x33,1
eu1egutuqossapun,1
eu1siiy,1
eu1sraygmel,1
eu2sin,1
eu3,1
eu32,4
eu32a,1
eu3a,59
eu3ga,1
eu3i,1
euaew,1
euaewsuonendsut,1
euais,3
euar,1
euard,4
euarg,1
euars,3
euddn,3
euepes,4
euga,4
eui2122110ournwu,1
eui23ay3n,1
eui3nanye,1
eui3uoi8t[aspuea,1
euia2x2,1
euiapel,1
euiapes,1
euiauoissnsip,1
euiduoissnysip,1
euie,3
euie3uiuf[pisuelulues,1
euie3uruyosiapun,1
euie3utiujf[eisueluwes,1
euiebduru,1
euiebuiualdisaq,1
euiebuivaldisa,1
euieburuffgrsuew,1
euieduiuyosiapuun,1
euieduru[[elsuuew,1
euieduruqosiapun,2
euieduuiuu,1
euieguivualidisiq,1
euiezuiu,1
euiezuiunyos,1
euiihaldje,1
euiiixii,1
euiinanye,1
euiipei,1
euiiuoisstystip,1
euijiinanye,1
euijinanye,1
euiju,1
euijuoigtna,1
euijuois,1
euijuoissnysip,5
euijuoissnystp,2
euinny,1
euinpgioj,2
euinpy1o0j,1
euiny10j,1
euiny1qj,1
euipel,1
euis,8
euisoses,1
euiss,1
euiuoissnysip,3
euiy3n,1
eujduoissnysip,1
eujebuiunosiipun,1
eujebuivaldisaq,1
eujijuoissnysip,1
eujojea,1
eujuoissnysip,1
eum3,1
eummploj,1
eumpyloj,1
eunrd,4
euojin,1
euppes,1
eur,2
eure3uru,1
eureduru,1
eureduruqosiapun,1
eurejap,1
eurel,1
europa,7
europas,5
europeiska,5
europeiskt,1
eurs,22
eusa322ounwu,1
eusanfadse,1
eusarnpdse,1
eusarpadse,1
eusau,1
eusauoissnystp,1
euse3uru,1
euse3uru[[e2sa3elj,1
euseburuj[els,1
euseduiuyosiapun,1
euseduru,2
euseduruj[gas,1
euseduruqosiapun,1
euseduruyosiapun,1
euseduu,2
euseguruqossapun,2
eusejap,2
eusejpp,1
eusfu,1
eusfuj,1
eusfursguippaan,1
eusoles,1
eussa,1
eussåj,1
eutejap,1
eutejp,1
euts,3
euu32,2
euu3a,1
euui21xa2,1
euuiezuiuuhosispun,1
euwnurisshiiabe]s,1
euwuojan,1
evolutionens,1
evolutionsteorin,5
evolutionära,1
ew,1
ew1oj,1
ewasy,1
ewey,1
ewio0j,1
ewiojin,1
ewojan,1
ewsojn,1
ewuies,1
ewuis,1
ewuns,1
ewuwis,1
ewuwrris,1
eww10j,1
ewwbissyiabe]s,1
ewwbissyjijabe]s,1
ewweis,1
ewwesygewddn,1
ewwis,2
ewwpris,1
ex,8
ex![o,11
ex!fo,1
ex!h[o,1
ex!i[o,1
ex!ijo,1
ex!jo,6
ex!o,7
ex0s,6
ex1iased,1
ex1jo,2
ex1o,1
ex2anan,1
ex4osiapun,1
ex[02,1
exa,2
exa],1
exaanan,1
exaanmn,1
exafueduwoyae,1
exajd,3
exajduwoy,8
exajdwox,2
exajdwoxy,1
exajdwoy,20
exalueduwoye,1
exaluedwoyar,1
exammystp,1
examuil0j,1
exanuwnoj,1
exanystp,1
exap,1
exapdwoy,1
exapnuwdoj,1
exapnuwsoj,1
exasgd,1
exauejd,2
exe,1
exeasua,1
exeisua,5
exeisui,1
exejddn,2
exejuapun,2
exels,1
exempel,329
exempelvis,1
exeuapun,1
exfueduwoye,1
exh[o],1
exhirisioj,1
exi[o,1
exiaaed,2
exiased,2
exieisioj,1
exifo,3
exiho,1
exijo,25
exinjo,1
exio,9
exioo,1
exj[oi,1
exjo,1
exjo],1
exjol,1
exjor,3
exjurlo,1
exlisui,1
exman,1
exo,7
exoanan,1
exojurel,1
exos,6
exosiapun,4
exosipun,1
exossapun,2
exp,5
experiment,4
experimentera,1
expiq,1
expo,1
exqoanan,1
exraaed,1
exrased,4
exrjo,14
exro,5
exrosed,1
exs,1
exsanystp,1
exsh,1
exshoisiy,1
exshoxsiy,1
exsi[eiow,1
exsibojog2,1
exsibojoig,1
exsieiow,1
exsifexrsnu,1
exsifojoai,1
exsiioiow,1
exsiioisiy,1
exsijel,1
exsioisiy,1
exsis,1
exsisaj,5
exsisåj,6
exsiuaii,1
exsiwouoyi,1
exsiwuih,1
exsja3ua,2
exsjp3ua,2
exsmuorsy,1
exsn,2
exsna,1
exsneryowap,1
exsnesy,1
exsneuwuarew,1
exsnewwaiew,1
exsnuay,1
exsnuouoxa,1
exso3sry,1
exsoisty,1
exsrdojorg,1
exsreyisnuw,1
exsruayy,1
exsruqdl,1
exsruxal,1
exssi[eaisåaj,1
exssrjeyisnuw,1
exssru,1
exst,1
exste1qa3je,1
exstexrsåj,1
exsteyisaå,1
exstfexisåjj,1
exstjehisnw,1
exstjex,2
exstjexsnuw,2
exstjexsnw,1
exstoasry,2
exstolsiyy,1
exstolsny,1
exstuhii,1
exstuupw,2
exsujas,1
exsuoisry,1
exsyei3023,2
exsyeiz028,1
exsyesdoa3,1
exsypiz028,1
exsypizo33,1
exsyrsd023,1
exsyyeiz023,1
ext,1
extfo,1
extjo,7
exto,4
exuasrd,1
exuexag,1
exuwrlo,1
exy!ijo,1
exyio,2
exyo,1
exyosiapun,1
exyrads,1
exyrsed,1
exysholsiy,1
exysi,1
exysja3ua,1
exysmorsiy,1
exysn,1
exysna,2
exysnesyjowoap,1
exysnewsrew,1
exysr3,1
exysrdojoa2,1
exysresqa3je,1
exysrosed,1
exyst,1
exystoasry,1
exysuorsry,1
exysyesd023,1
exysyesg0oa3,1
exytqo,1
exyy,2
exånin,1
ey,34
ey![o,2
ey!fo,1
ey!i[o,2
ey!ijo,3
ey!io,1
ey!jo,3
ey!o,8
ey!t[o,1
ey0sispun,1
ey[o,1
eyanm,2
eyap,2
eyesiapun,1
eyfo2,1
eyhijo,1
eyho,2
eyi3aed,1
eyi[o,9
eyi[wrblo,1
eyifo,4
eyih[o,1
eyijo,20
eyinjo,1
eyino,5
eyio,14
eyioo,1
eyiris10j,1
eyirisioj,1
eyirjo,1
eyj2p,1
eyjo,3
eyjo02,1
eyjo2,1
eyjol,1
eyjänin,1
eyljo,1
eynsa,1
eyo,4
eyoann,1
eyoo,1
eyos,7
eyosi2pun,3
eyosi3pun,1
eyosiapun,3
eyosiipun,2
eyosipun,1
eyoss,1
eyqyradssauwr,1
eyrfo,3
eyrjo,14
eyrno,1
eyro,16
eys1i,1
eysanan,1
eysbojorg,1
eysex,1
eyshorsny,1
eysi3,1
eysi32s3,1
eysi3oforg,1
eysi3ojorg,1
eysibojoiq,1
eysibojouornj,1
eysibojoy2,1
eysieaisåj,1
eysieiow,1
eysiewiew,1
eysieyisåj,2
eysifeiow,1
eysifenisnw,1
eysifenissåj,1
eysifeyisnw,1
eysiioiow,1
eysiioisiy,1
eysiiojow,1
eysioisty,1
eysis,1
eysisa,1
eysisaj,1
eysisåj,4
eysiuhii,4
eysiuia,1
eysiuouoai,1
eysiuuew,1
eysiway,1
eysiwiy,3
eysiwouoy2,1
eysja3ua,3
eysjj283ua,1
eysjo3ua,1
eysjp3ua,2
eysliy22,1
eyslpf2ja,1
eysmua4,1
eysmuwuay,1
eysn,6
eysna,4
eysnaasa,1
eysnaoffru,1
eysnasa,1
eysneewiiew,1
eysneewsiew,1
eysneijowip,1
eysnenjowap,1
eysnesrjowap,1
eysnesy,1
eysnew,1
eysnewarew,10
eysnewew,2
eysnewiew,1
eysnewieww,1
eysnewiiew,2
eysnewiilw,1
eysnewiipw,1
eysnewipw,3
eysnifood,1
eysnijod,2
eysniy2j2,1
eysnnenjowap,1
eysnrjod,1
eysnuay,1
eysnuouoxa,1
eysnwuay,1
eysnwuouoxya,1
eysoasry,1
eysrdojoqa,1
eysrdojorg,2
eysrexsnuw,1
eysrojoq2,1
eysrtuupw,1
eysru,1
eysrual,1
eysruuguw,2
eysruwuax,1
eysruwuay,1
eysruwuouoxqa,1
eysruwuy,1
eysrwwuouoya,1
eyssiu,1
eyssnew,1
eysssed,1
eyssåj,1
eystbojouory,1
eysterqagje,1
eystexsa4,1
eystey,1
eysteyisåj,1
eystfenisåj,1
eystfexrsaj,1
eystfexrsåj,1
eystgojorg,1
eystieuiiiew,1
eystiewiiiew,1
eystjehisåj,1
eystjenisåj,1
eystjeqsnuw,1
eystjequsåj,1
eystjexisnuw,1
eystoasry,1
eystoasy,1
eystolsry,1
eystsaj,1
eystuhii,1
eystuubuw,1
eystuubw,1
eystuxa,1
eystuyi,1
eystwax,1
eystwiy,1
eystwuay,1
eystwuiy,1
eystwus4,1
eysuass,2
eysuias,4
eysujas,1
eysuorsiy,1
eysuorsry,1
eysura,1
eysusss,1
eyswu,1
eysye13033,1
eysyeiz033,1
eysyer3oag,1
eysyes3028,1
eysylibo2g,1
eysylibo33,1
eysyliz033,1
eysylizo3g,1
eysylizois,1
eysypiz023,1
eysypizo2s,1
eysypizo33,1
eysyr1303,1
eytfo,1
eytjo,20
eyto,16
eytrjo,1
eytro,1
eyuo,1
eyxyrnadsplojs,1
eyy,2
eyyos,1
eyyrads,2
eyyradsplojs,1
eyyradssauwe,1
eyyradssauwr,1
eyyrrads,1
eyysnnew,1
eyystw,1
eyånin,1
ez,2
ezi[paioj,1
ezij[bepila,1
ezrfiunnw,1
e«,8
eälow,1
eänpa,1
eänpeldsua,1
eärfow,1
eärpperds,1
eärqesdsuaspar,1
eärunu,1
eå[ea,1
eåfea,4
eåfes,1
eåfga,1
eåfpen,1
eåjba,2
eåjea,4
eårnunuw,2
eåu,4
eå|ga,1
f3p[iq,1
f[2dwaxa,1
f[2pawsaj,1
f[eyauur,2
f[eyjuli,1
f[n,2
fa,2
fa1xal,1
fa3ua,1
fabjisa,1
fackföreningar,1
faduwaxa,2
faduwnxa,1
fadwoaxa,1
faia,1
fajel3,1
fajj2pow,1
fakta,12
faktatext,2
faktatexter,9
faktatexterna,1
faktorer,12
faktorers,3
familj,1
familjeliv,4
familjen,3
familjens,1
familjer,5
familjerna,1
familjs,1
fan,1
fann,3
fapawsat,1
farpnas,1
fart,1
faser,5
faserna,1
fasers,2
fast,5
fasta,12
fasövergångar,2
fatta,1
fattas,2
fattigdom,3
faua,1
fe,4
fea,23
feaquids,1
feduruaw,1
feeds,1
feids,2
feipsieiyeien,1
feiues,1
feiures,1
felds,1
feldssiansournu,1
felkällor,3
fen,3
fenomen,5
fenonnen,1
feoperds,2
feqersua,1
fer,1
fer1oasry,1
fera8ung,1
feraaew,1
feraaewsuonendsut,1
feraaewsuonenudsur,1
feraew,1
ferarew,1
feriarewsuonesidsur,1
fersaaew,1
ferua2rewsuonesdsut,1
fes,4
fesamuwsoj,1
fesapnuwsoj,1
fespna,2
fespnanny,2
fespnany,13
festa,1
feuarewu,1
few,4
fewrojplojs,1
feyauur,1
ff,3
ffeyauur,3
ffjeyauut,1
fh,1
ficklampor,2
figurer,1
fiktion,5
film,3
filmande,2
filmatiserad,1
filmer,6
filtrering,3
finansieras,1
finna,2
finns,10
fipjuyys,1
fipueiagunnj,1
fipuesagunj,1
firande,1
fiske,1
fj,1
fj[eyauur,1
fja2duaxa,1
fjads,1
fjadwaxa,1
fjaqua,1
fjayua,1
fjeyauu!,1
fjeyauur,2
fji,1
fjn,2
fjånin,2
fk,1
fler,1
flera,13
flerstämmiga,1
flertusenårig,1
flickor,2
flickors,1
flyt,28
flyta,1
flytande,4
flyter,3
flytt,4
flytta,4
flyttar,4
flöde,5
fn,65
fnawoa3,1
fniqinieu,1
fns,2
fnsneis,1
folkfördrivningar,1
folkmord,4
folkmusik,1
folkrätten,1
folkrörelser,1
folkökningen,1
for,1
form,75
forma,5
formandet,1
formar,4
formas,7
format,1
formats,1
formbara,2
former,42
formerna,5
formge,7
formgivning,1
formler,6
formulera,62
formulerar,26
formuleras,1
formulering,6
formuleringar,9
forna,1
fornskandinavisk,8
forntiden,10
forskningsområden,3
fortlöpande,3
fortsatt,6
fortsatta,2
fortsätter,2
fortsättning,3
fossila,2
fostran,3
foto,1
fotografering,4
fotografier,1
fotosyntes,7
foånnain,1
fpiirys,1
fpraures,1
fr,2
fram,2
framför,10
framföra,39
framgår,16
framhålla,1
framkallade,1
framsteg,2
framställa,17
framställas,1
framställer,1
framställning,7
framställningar,61
framställningens,4
framställs,2
framställts,1
framtid,4
framtiden,8
framtidsplaner,1
framträdande,29
framväxt,2
framväxten,4
framåt,61
frarimett,1
fraser,31
fredssträvanden,1
fri-,1
frihet,3
frihetstiden,1
friktion,6
friluftsaktiviteter,3
friluftsliv,7
friluftslivsaktiviteter,1
fritidshem,3
fritidshemme,1
fritidshemmet,272
fru,1
fruya,2
främja,16
främjar,1
främjas,3
främlingsfientlighet,1
främsta,6
fråga,3
frågeställningar,34
frågeställningarna,9
frågetecken,4
frågor,121
från,143
fs,1
fs331i2ag,1
fspugaaue,1
fspugaue,2
ft312ua,1
ftihiuhii,1
fu,1
fuajsupiq,1
fuamaeu,1
fuapn[egw,1
fuapnanu,1
fuapnpew,1
fuequeuwnuwes,1
fueu,1
fueuwauosal,1
fueuwauosar,1
fuew,6
fuewau,1
fuewauosai,1
fuewauosal,2
fuewauosar,2
fuewauosas,1
fuewdu,1
fuewiuosii,1
fuewwaiuosai,1
fuewwaiuuosa,1
fuin],1
fuiy,1
fujadj,1
ful,1
fuliy,1
fullgör,1
fuln],1
fulwiuosai,1
fulwiuosii,1
fun,1
fungerande,210
fungerar,16
funktion,39
funktionellt,1
funktioner,15
funktionsnedsättning,2
funnsnuan,1
funny,1
fuoneisgruwu,1
fupa,1
fupw,1
fupwiiuosii,1
fupyuelulues,1
fupyueluwes,1
fupyuewwees,2
furpppaan,1
furssseisyog,1
furu,7
furuiäw,1
furusaras,1
furussedue,1
fury,1
fuswwninsur,1
futuhilinsin,1
fuuewiuosaa,1
fwni,1
fwuay,1
fwzoj,1
fy,6
fynd,2
fyra,2
fyrhörningar,1
fysik,31
fysikaliska,26
fysiken,6
fysikens,10
fysikområdet,2
fysisk,3
fysiska,47
fysiskt,3
fällningar,1
fältstudier,22
färdig,1
färdighet,1
färdigheter,1
färg,9
färgat,1
färger,9
färgning,1
få,40
fånin,1
får,30
fått,4
fö,1
följa,8
följande,21
följas,4
följder,1
följdfrågor,1
följer,7
följs,2
föorskoleklassen,2
för,1651
för-,6
föra,147
förankra,2
förbereda,19
förbrukningsvaror,1
förbränning,7
förbundit,1
förbättra,11
förbättrar,18
förbättras,13
förbättring,1
förbättringar,18
fördelad,4
fördelar,10
fördelas,2
fördelning,4
fördelningen,2
fördjupad,1
fördjupar,14
fördjupas,1
förebild,1
förebilder,3
förebygga,6
förebyggande,2
förebyggas,3
förebygger,3
förekommande,17
förekommer,3
förekomst,1
föremål,33
föremålen,1
föremålens,3
föremåls,1
förenas,1
förening,1
föreningar,2
förenings-,1
föreningsliv,1
föreningslivet,1
föreskriver,1
föreställningar,7
företag,2
företagens,1
företeelser,50
författare,1
förflutna,13
förförståelse,2
förhindras,1
förhistorisk,1
förhållande,19
förhållanden,34
förhållandet,1
förhållandevis,22
förhåller,2
förhållningssätt,11
förintelsen,4
förklara,43
förklarande,11
förklarar,9
förklaras,1
förklaring,2
förklaringar,15
förklaringsmodeller,1
förknippade,8
förlopp,3
förlänga,1
förlängda,1
förmedla,7
förmedlar,3
förminskning,2
förmåga,53
förmågan,28
förmågor,1
förmån,1
förnybara,2
förr,21
förs,1
förskolan,3
förskoleklass,3
förskoleklassen,270
förslag,43
första,1
förstoring,2
förstärka,15
förstärkare,1
förstärkas,2
förstå,63
förstådd,18
förstådda,3
förståelse,79
förstår,3
försök,1
försöker,1
försökt,1
försörjning,2
förtroende,1
förtroendefullt,2
förtrogenhet,10
förtryck,3
förtydliga,32
förtydliganden,3
förutse,3
förutsätter,4
förutsättning,2
förutsättningar,77
förutsättningarna,4
förvalta,1
förvaltats,1
förvaring,2
förvaringskärl,1
förvissade,1
förväntningar,1
förädling,1
föräldrar,2
föräldrarna,2
föräldrarnas,1
föränderliga,1
föränderlighet,3
förändra,1
förändrar,4
förändras,6
förändrat,1
förändrats,10
förändring,14
förändringar,9
förändringarna,1
förändringsfaktor,1
förändringstakt,2
g,86
g2v3qag,1
ga,1
galaxer,1
gapiaa,1
gas,3
gasform,1
gasioj,1
gd,2
gddn,3
ge,162
ge24,1
gehörsmusicerande,2
gejsddn,1
gelds,1
geldsyrnys,1
gelrds,1
gemensam,4
gemensamma,8
gemensamt,6
gemenskap,4
gemenskaper,4
generalisera,4
generaliserar,2
generation,1
generationer,3
generella,1
generellt,3
generositet,2
genom,365
genomarbetade,6
genomarbetat,6
genomför,3
genomföra,60
genomföras,5
genomförs,4
genon,2
genre,3
genrer,20
genretypiska,1
genteknikens,1
geoglaflososeeoseorererererenrrerrorerrrereorerrrrrrrrr,1
geografi,21
geografins,2
geografisk,1
geografiska,37
geomertriska,1
geometri,9
geometriska,17
ger,81
gerds,2
gerp,1
ges,90
gesds,1
gespnany,3
gestalta,3
gestaltande,12
gestalter,13
gestaltning,2
gester,3
gestuella-visuella,1
gett,1
gh,2
gi,1
giltighet,4
gips,1
gis,1
givet,4
givna,21
gjutning,1
glas,1
global,1
globala,5
globaliserad,1
globalisering,2
globalt,6
glädje,1
god,142
goda,43
godtagbara,10
godtagbart,6
gott,32
gp,2
gq,13
grad,2
gradering,1
gradnät,1
grafer,8
grafisk,1
grammatiska,8
grannspråken,1
granska,11
granskar,2
granskare,1
granskas,1
granskning,6
graviditeter,1
grovmotoriska,1
grund,6
grundade,1
grundat,1
grunder,1
grundformer,5
grundlagar,1
grundläggande,80
grundläggs,1
grundskolan,272
gruppen,1
grupper,12
grupperas,5
gruppering,1
grupperna,1
gruppers,3
grupptillhörighet,1
gräns,4
gränser,2
gs420,1
gsioj,1
gt,1
gu3a,4
gudar,8
guddn,3
guddoy,1
guequewures,1
guevwauosal,1
guewauosal,1
gueyquewures,1
guga,1
guiauoi8taisspjiea,1
guiialisnog,1
guis,1
gula,1
gulag,1
gungbrädor,3
gungor,3
gunidsin,1
gunwler,1
guran,1
guru,4
gurufens,1
guruinj]sae,1
gurupueaue,1
guruspjar,1
gurussed,1
gurussedue,4
gurwlel,1
guseburuosiapun,1
gut[puey,1
gutupugaue,1
gymnasiala,2
gymnastikredskap,1
gynnar,1
gynnas,1
gäller,3
gå,2
går,19
gåtor,1
gör,66
göra,108
göras,1
h23ainjba,1
h3ilng,1
ha,15
haann,1
haft,4
hag,2
haimn,1
hamn,2
han,1
hanan,1
hand,2
handel,5
handelsmönster,1
handelssystem,1
handelsvaror,1
handen,1
handla,4
handlande,1
handlandet,1
handlar,9
handleda,1
handledning,1
handling,11
handlingar,17
handlingsalternativ,18
handstil,5
handustil,1
handverktyg,9
hann,3
hantera,14
hanterar,3
hanteras,2
hantering,5
hantverk,4
hantverksmässiga,1
hantverkstekniker,13
hantverksteknikers,1
hantverkstradition,1
haq0,1
haqua,1
har,171
harmonisk,1
harmoniska,1
hav,1
haånan,1
hb,1
hd,1
he,1
heds,1
heids,1
heidsuag2d2,1
hel,2
hela,4
helhet,7
helheten,6
helheter,2
helhetsperspektiv,1
helhetssyn,2
heliga,5
heltalsområdet,2
hem,7
hem-,13
hemma,4
hemmen,5
hemmet,23
hemorten,9
hemortens,8
hemslöjd,1
hennes,2
hes,3
hesds,1
hesdspjiq,1
hesdsyyuys,1
hespnaany,1
hespnanny,1
hespnanqy,1
hespnany,21
