page,paragraph_id,paragraph
114,1102,ENGELSKA och FRANSKA / TYSKA
114,1103,"Engelska ingår i grundskolans undervisning därför att 0 medborgare från ett litet språkområde har behov av kunskaper i ett världsspråk. Engelska talas som modersmål eller används som kontaktspråk över stora delar av världen,"
114,1104,"0 eleverna skall bli medvetna om att språket är ett uttryck för olikartade levnadsförhållanden, annorlunda kultur, olika begreppsindelning i skilda länder,"
114,1105,O färdighet i engelska är värdefull för elevernas fortsatta studier och framtida yrkesverksamhet.
114,1106,Franska/tyska ingår i grundskolans undervisning därför att
114,1107,"0 Sverige har ett stort behov av internationella kontakter och elevernas möjligheter till sådana kontakter ökas genom kunskaper i ett andra främmande språk,"
114,1108,"CO eleverna skall bli medvetna om att språket är ett uttryck för olikartade levnadsförhållanden, annorlunda kultur, olika begreppsindelning i skilda länder,"
114,1109,O färdighet i franska/tyska är värdefull för elevernas fortsatta studier och framtida yrkesverksamhet.
115,1110,Engelska 771
115,1111,ENGELSKA
115,1112,MÅL Genom studierna i engelska skall eleverna utveckla sådana färdigMALARE
115,1113,HUVUDMOMENT
115,1114,heter att de
115,1115,"OQO kan förstå talad engelska,"
115,1116,"O ital kan göra sig förstådda på engelska,"
115,1117,"O kan läsa och förstå texter av olika slag,"
115,1118,O kan använda språket i skrift i enkla former.
115,1119,"Undervisningen bör vidare leda till att eleverna 0 vill och vågar använda engelska,"
115,1120,"0 får kännedom om och intresse för vardagsliv, arbetsliv, samhällsförhållanden och kultur i främst engelsktalande länder,"
115,1121,O blir medvetna om den betydelse engelska har för kontakter med människor i olika delar av världen.
115,1122,Undervisningen i engelska syftar i första hand till att eleverna skall tillägna sig muntlig färdighet. Hör- och talövningar måste därför få en framträdande plats i undervisningen. Det är väsentligt att språket i talövningarna är naturligt och verklighetsnära.
115,1123,"Eleverna har stora möjligheter att få höra engelska talas utanför skolan, t ex i radio och TV. Den språkliga övning som detta kan ge är till stor fördel i undervisningen. Det är dock viktigt att eleverna i skolan får möjligheter att diskutera och ta ställning till program de hört och sett."
115,1124,I hör- och talövningarna tränas också uttal och intonation. Det engelska uttalet har flera varianter. Eleverna skall få tillfälle att t ex via inspelningar höra olika typer av talad engelska. Lärarens uttal är i regel det som gäller för vårdad brittisk engelska. Denna norm blir därför i de flesta fall den som eleverna kommer att följa. Om elever emellertid lärt sig annan vårdad variant av engelska bör deras olika uttal givetvis godtas.
115,1125,För att kunna förstå och göra sig förstådd på engelska måste man förfoga över ett inte alltför begränsat ordförråd. I första hand bör eleverna lära sig sådana ord som de behöver för att kunna uttrycka sig begripligt i olika talsituationer.
116,1126,718 — Kursplaner
116,1127,Grammatikstudierna skall tjäna det praktiska syftet att eleverna skall kunna uttrycka sig begripligt och korrekt på engelska. Grammatikstudierna bör därför främst gälla de grammatiska företeelser som är nödvändiga för att eleverna skall kunna uttrycka sig på ett enkelt sätt.
116,1128,"Utöver det ordförråd och den grammatik som eleverna övar in för aktiv behärskning bör de också bli bekanta med ett väsentligt större förråd av ord, fraser och grammatiska mönster, så att de kan förstå engelska när de hör det talas t ex i radio och TV."
116,1129,HÖRA — TALA
116,1130,Lågstadiet
116,1131,"Hör- och talövningar för att öva in sådana ord, fraser och grammatiska mönster som ingår i enkel talad engelska. Det språkliga stoffet bör anknyta till elevernas ålder och intressen."
116,1132,"Enkla samtal, även eleverna emellan, där de får tala om t ex sig själva och sin närmiljö."
116,1133,Dramatiseringar.
116,1134,"Lekar, ramsor och sånger."
116,1135,Mellanstadiet
116,1136,"Hör- och talövningar för att öva in ord, fraser och grammatiska mönster."
116,1137,"Hörövningar som syftar till att eleverna lär sig att förstå vad som sägs i intervjuer, dramatiseringar och berättelser."
116,1138,"Friare samtalsövningar som syftar till att eleverna på ett enkelt språk kan skaffa sig och ge upplysningar, tala om vad de anser om olika saker och uttrycka önskemål."
116,1139,"Dramatiseringar, enkla rollspel samt andra former av skapande övningar där eleverna i friare former får använda den engelska de lärt Sig."
116,1140,"Övningar som syftar till att eleverna lär sig att på ett enkelt språk berätta, beskriva och förklara."
116,1141,"Lekar, sång och musik."
116,1142,Högstadiet
116,1143,Hör- och talövningar för att vidga elevernas ordförråd och öka deras språkfärdighet.
116,1144,"Avlyssning av inspelat material, såväl tillrättalagt som autentiskt, för information, upplevelse och diskussion."
117,1145,Engelska 19
117,1146,"Friare samtalsövningar som syftar till att öka elevernas förmåga att skaffa sig och ge upplysningar samt uttrycka önskemål, känslor och åsikter."
117,1147,"Dramatiseringar, rollspel och andra former av skapande övningar som stimulerar elevernas fantasi. Intervjuer och diskussioner."
117,1148,Sång och musik.
117,1149,LÄSA
117,1150,"Eleverna bör få möta olika slag av texter, såväl tillrättalagda som autentiska. Texterna bör spegla olika sociala och geografiska miljöer."
117,1151,Om elevernas språkbehärskning inte räcker till för att diskutera på engelska är det bättre att föra diskussionen på svenska än att ingen diskussion blir av.
117,1152,"Eleverna bör också uppmuntras att läsa på egen hand och behöver därför ha tillgång till olika texter, såväl skönlitteratur som sakprosa, för sin personligt valda läsning."
117,1153,Lågstadiet Inslag av läsning som bygger på redan inövade ord och grammatiska mönster.
117,1154,Mellanstadiet
117,1155,"Läsning av språkligt lätta texter för att öva in ord, fraser och grammatiska mönster."
117,1156,"Läsning av enkla texter extensivt, för att uppöva elevernas läsfärdighet och vidga deras ordförråd."
117,1157,Efter hand läsning med ökad tonvikt på information och upplevelse.
117,1158,Högstadiet
117,1159,"Läsning av texter med gradvis ökat förråd av vanliga ord, fraser och grammatiska mönster och som underlag för språkliga övningar. Läsning av texter, även autentiska, för information och upplevelse, med ökad inriktning mot extensiv läsning. Det informativa stoffet anknyts där så är lämpligt, till elevernas studier i andra ämnen. Övning i att vid läsning skilja mellan väsentligt och oväsentligt samt ta ställning till de åsikter och värderingar som framförs."
118,1160,80 Kursplaner
118,1161,SKRIVA
118,1162,"Under uppbyggnaden av ett främmande språk är det ofta till god hjälp att eleverna får skriva ord, fraser och meningar. De bör också, så tidigt som möjligt, få öva sig att formulera sig friare på engelska, t ex skriva vykort eller brev så att de kan brevväxla med engelsktalande personer. Vissa elever bör kunna komma mycket långt i detta avseende. Man måste dock som regel ställa måttliga krav på elevernas skriftliga språkfärdigheter."
118,1163,Lågstadiet Ingen egentlig skrivträning. Avskrivning av ord och fraser kan dock förekomma.
118,1164,Mellanstadiet
118,1165,Avskrivning för att öva stavning.
118,1166,Skrivövningar för att befästa stoff som redan inövats muntligt. Skrivning av enkla personliga meddelanden och brev.
118,1167,Högstadiet Skrivövningar i första hand för att befästa stoff som redan inövats muntligt.
118,1168,"Skrivning av meddelanden, brev och referat."
118,1169,"Fri skrivning, där eleverna bl a kan berätta och fabulera. Fortsatt avskrivning för att öva stavning."
118,1170,ANVÄNDA HJÄLPMEDEL
118,1171,"Eleverna behöver kunna ta reda på ords uttal, användning och betydelse, slå upp den engelska motsvarigheten till svenska ord och fraser samt kontrollera den grammatiska korrektheten i något de vill säga eller skriva."
118,1172,Mellanstadiet Övning i att tolka fonetisk skrift.
118,1173,Övning i att använda ordlista.
118,1174,Högstadiet Fortsatt övning i att tolka fonetisk skrift.
118,1175,Övning i att använda lexikon. Övning i att använda grammatiken som uppslagsbok.
119,1176,Engelska 81
119,1177,SAMHÄLLS- OCH KULTURORIENTERING
119,1178,Lågstadiet
119,1179,I undervisningen bör eleverna få upplysningar om vardagsförhållanden i engelsktalande länder.
119,1180,Mellanstadiet
119,1181,I undervisningen bör eleverna få upplysningar om vardagsliv och geografiska förhållanden i engelsktalande länder och ges tillfälle att öva sig att beskriva motsvarande förhållanden i den egna miljön.
119,1182,"Högstadiet Samhällsliv, arbetsliv, geografiska förhållanden, kultur och aktuella problem i främst engelsktalande länder bör på olika sätt tas upp till behandling. Eleverna bör också öva sig att beskriva svenska förhållanden."
119,1183,Viktiga aktuella händelser bör behandlas och diskuteras.
119,1184,Eleverna bör även ges tillfälle att diskutera problem som rör människors livsvillkor och samlevnad.
119,1185,Betydelsen av språkkunskaper i olika yrken.
120,1186,82 Kursplaner
120,1187,MLA KTCCVA RC)
120,1188,MÅL Genom studierna i franska/ tyska skall eleverna utveckla sådana färHUVUDMOMENT
120,1189,"digheter att de 0 kan förstå talad franska/tyska,"
120,1190,"O ital kan göra sig förstådda på franska/tyska. O kan läsa och förstå texter av olika slag,"
120,1191,0 kan använda språket i skrift i enkla former.
120,1192,"Undervisningen bör vidare leda till att eleverna 0 vill och vågar använda franska/tyska,"
120,1193,"O blir intresserade av vardagsliv, arbetsliv, samhällsförhållanden och kultur i de fransk/tysktalande länderna."
120,1194,HÖRA — TALA
120,1195,Undervisningen i franska/tyska syftar i första hand till att eleverna tillägnar sig en viss muntlig färdighet. Hör- och talövningar måste därför få en framträdande plats i undervisningen. Språket i talövningarna skall vara naturligt och verklighetsnära så att eleverna känner att det de lär sig är användbart utanför skolan.
120,1196,Eleverna bör i första hand lära sig sådana ord och fraser som de behöver för att kunna uttrycka sig i olika talsituationer. Utöver detta aktiva ordförråd bör de bli bekanta med ett väsentligt större förråd av ord och fraser för att kunna förstå vad de läser och hör på franska/tyska.
120,1197,"Grammatikstudierna skall tjäna det praktiska syftet att eleverna skall kunna uttrycka sig begripligt och någorlunda korrekt. Utöver den grammatik som eleverna övar in för aktiv behärskning finns vissa grammatiska företeelser som de måste vara bekanta med men som de inte själva behöver kunna använda. Övning av sådana företeelser inriktas på att eleverna skall förstå dem, då de möter dem i tal och text."
120,1198,"I hör- och talövningar, huvudsakligen i dialogform, tränas uttal och intonation. För att eleverna skall förvärva ett så gott uttal som möjligt bör de regelbundet lyssna till och säga efter intalningar av infödda fransk/tysktalande. Normgivande för uttalet bör vara vårdat talspråk utan stora dialektala avvikelser."
121,1199,Franska/ Tyska 83
121,1200,"I undervisningen skall ingå 0 hörövningar som syftar till att eleverna lär sig förstå enkel talad franska/tyska samt att uppfatta huvudinnehållet i språkligt svårare framställningar,"
121,1201,"O talövningar i vilka eleverna med ett vårdat, naturligt talspråk som utgångspunkt övar in ord, fraser och grammatik,"
121,1202,"0 samtalsövningar som syftar till att eleverna grundlägger och utvecklar sin förmåga att ge och inhämta upplysningar samt att uttrycka önskemål, känslor och åsikter,"
121,1203,"0 rollspel, dramatiseringar och andra former av skapande övningar som stimulerar elevernas fanstasi."
121,1204,"OO Övningar i att sammanhängande berätta, beskriva och förklara."
121,1205,LÄSA
121,1206,"Texterna skall ge eleverna information och upplevelse. De bör vara av olika slag, t ex berättelser, beskrivningar, meddelanden och anvisningar. Även autentiskt textmaterial bör förekomma."
121,1207,"I undervisningen skall ingå 0 läsning av språkligt lätta texter som kan tjäna som utgångspunkt för språkliga övningar av skilda slag,"
121,1208,"0 läsning av språkligt svårare texter med gradvis ökad inriktning mot fri läsning,"
121,1209,"O övning i att vid läsning av texter skilja mellan väsentligt och oväsentligt, dra slutsatser och ta ställning till innehållet,"
121,1210,0 övning i att använda lexikon.
121,1211,SKRIVA
121,1212,"Skriftliga övningar av olika slag tjänar som stöd för den muntliga undervisningen och bidrar till att befästa ord- och frasförråd och grammatiska strukturer. Eleverna bör också, så tidigt som möjligt, få öva att själva formulera sig på franska/tyska. Friare övningar, t ex korta uppsatser, bör vara regelbundna inslag i undervisningen."
121,1213,"I undervisningen skall ingå OQO övningar för att befästa ord, fraser och grammatik. OQO fri skrivning."
122,1214,84 Kursplaner
122,1215,SAMHÄLLS- OCH KULTURORIENTERING
122,1216,I undervisningen skall
122,1217,"O vardagsliv, arbetsliv, samhällsliv, geografiska förhållanden, kultur samt aktuella problem i de fransk/tysktalande länderna på olika sätt tas upp till behandling och jämföras med motsvarande förhållanden i Sverige,"
122,1218,"O viktiga aktuella händelser i de fransk/tysktalande länderna behandlas och diskuteras,"
122,1219,"0 eleverna få tillfälle att öva sig att på franska/tyska ge upplysningar om svenska förhållanden,"
122,1220,3 betydelsen av språkkunskaper i olika yrken diskuteras.
123,1221,Hemkunskap ingår i grundskolans undervisning därför att
123,1222,"O eleverna skall få förutsättningar att rationellt och i samverkan ekonomiskt planera boende och skötsel av hem, mathållning, kläder, hygien och hushållsekonomi."
123,1223,O eleverna skall inse betydelsen av hushållning med personliga och gemensamma resurser.
123,1224,"MÅL Eleverna skall skaffa sig kunskaper om begränsningar och den ojämna fördelningen av jordens resurser. De skall fostras till respekt för att hushålla med resurser och bruksföremål och för möjligheterna att återanvända vardagstingen. De skall vänja sig vid att lösa olika uppgifter i samarbete och därigenom utveckla sin förmåga till en god samlevnad, i grupp, i familj och i arbetslivet."
123,1225,"Eleverna skall lära sig tolka och jämföra konsumentinformation,"
123,1226,göra beräkningar och bedömningar och redovisa dem.
123,1227,Oberoende av kön skall eleverna kunna rationellt planera och utföra olika arbeten som förekommer i ett hem.
123,1228,"Eleverna skall skaffa sig kunskap om vad kost, hygien och miljö betyder för hälsa och välbefinnande. Undervisningen skall befästa goda kost- och hygienvanor."
123,1229,"Eleverna skall lära sig att välja, tillaga och äta näringsriktig mat."
123,1230,Eleverna skall lära sig att ta ansvar för och vårda enskild och gemensam miljö samt orientera sig om faktorer som påverkar boendemiljön och om de rättigheter och skyldigheter de har som boende.
123,1231,"De skall också få insikt i hur de i arbetslivet skall kunna använda sina kunskaper i kost, hygien och miljö."
123,1232,HUVUDMOMENT Det praktiska arbetet och träningen av vardagsfärdigheter skall vara utgångspunkt för undervisningen.
124,1233,14 — Måloch riktlinjer
124,1234,Likvärdig utbildning
124,1235,Kunskaper och färdigheter
124,1236,"Alla skall, oberoende av kön, geografisk hemvist och sociala och ekonomiska förhållanden, ha lika tillgång till utbildning i grundskolan. Skolstyrelsen bör verka för att eleverna grupperas så att en så allsidig social sammansättning som möjligt uppnås i klasser och arbetsenheter. Oavsett val av kurser, ämnen och fria aktiviteter i grundskolan skall alla elever ha samma möjligheter att fortsätta studier inom gymnasieskolan. Under den praktiska arbetslivsorienteringen skall alla elever få ökad kännedom om arbetets värde och om arbetslivets villkor. Genom tonvikt på grundläggande kunskaper och färdigheter skall skolan ge alla elever en god start."
124,1237,Barn är olika då de kommer till skolan. Skolan bör heller inte sträva efter att göra dem lika. När de lämnar skolan bör de göra det med bibehållen individualitet och särprägel och med en uppövad förmåga att respektera individualiteten hos andra människor.
124,1238,Skolans insatser skall planeras och krav ställas utifrån varje barns aktuella förutsättningar. Skolan har skyldighet att ta väl hand om alla elever och att stödja och uppmuntra envar att utveckla sin förmåga och sina intressen. Ett särskilt ansvar har skolan för elever med svårigheter och för barn och ungdom som tillhör olika minoriteter. Skolan kan därför inte ge alla lika mycket hjälp. Den måste speciellt och i samverkan med andra stödja dem som av olika anledningar har särskilda svårigheter.
124,1239,Elev med annat hemspråk än svenska har rätt att få en med andra elever likvärdig utbildning. Skolan måste — samtidigt som den stärker dessa elevers språkutveckling — aktivt ta till vara deras kulturarv.
124,1240,Regering och riksdag har beslutat om skolans innehåll. Urvalet av kunskapsområden har skett med hänsyn till vårt nutida och framtida samhälle och till den kulturkrets vi tillhör.
124,1241,Eleverna tillägnar sig kunskaper och färdigheter även utanför skolan. Redan då de kommer till skolan har de kunskaper och erfarenheter men också vetgirighet och nyfikenhet. Skolan måste i sitt arbete knyta an till detta. Det är dess uppgift att från denna utgångspunkt leda elevernas kunskapssökande in på väsentliga områden och successivt under nio år vidga deras perspektiv och fördjupa deras kunskaper. Eleverna skall därför få insikt i centrala begrepp och sammanhang som kan bilda grunden för deras kunskapsutveckling.
124,1242,"Kunskapsinhämtandet är en aktiv och skapande process och innebär ett träget arbete som syftar till ett bestämt mål. En undervisning i grundskolan, som mekaniskt leder barnen genom stoff och problem utan att de lär sig att behärska grundläggande begrepp och förstå övergripande sammanhang, kan ha negativa följder för deras"
125,1243,86 Kursplaner
125,1244,KOST
125,1245,I samverkan med naturorienterande ämnen och idrott kan eleverna skaffa sig en ökad helhetssyn på betydelsen av friskvård.
125,1246,I
125,1247,Lågstadiet och mellanstadiet
125,1248,Goda måltidsvanor och betydelsen av trivsam samvaro vid måltiderna.
125,1249,Näringsriktig kost för barn.
125,1250,"Dagens måltider hemma och i skolan. Deras betydelse för hälsa, arbetsförmåga och välbefinnande."
125,1251,"Att välja och tillaga frukost, mellanmål och andra enklare måltider som ger goda kostvanor. Enklare måltider från olika kulturkretsar. Mattraditioner i Sverige och på andra håll i världen."
125,1252,Några vanliga livsmedel från pris- och näringssynpunkt. Hushållning med resurser och råvaror och tillgång på mat i olika delar av världen.
125,1253,Samarbete och ansvarstagande vid måltidssysslorna.
125,1254,Högstadiet Näringsriktig kost för olika åldrar. Måltidsvanor.
125,1255,"Kost-, motions- och dryckesvanor och deras betydelse för hälsa, arbetsförmåga och välbefinnande."
125,1256,"Mat hemma, i skolan och i arbetslivet. Hur både konsumenter och producenter har nytta av kunskaper och färdigheter i fråga om livsmedel."
125,1257,"Konsumtion av mat och dess betydelse för fysisk och psykisk utveckling, hälsa och arbetsförmåga i länder med olika tillgång på livsmedel. Hushållning med resurser och råvaror."
125,1258,Att planera och tillaga näringsriktiga måltider. Redskap och olika metoder att laga mat. Att använda rationella och hygieniska arbetsmetoder.
125,1259,Samarbete och ansvarstagande vid måltidssysslorna.
125,1260,"Att planera inköp av och beräkna kostnader för mat. Att jämföra livsmedel från närings-, kvalitets- och prissynpunkt. Förvaring och tillagning från ekonomisk och näringsriktig synpunkt."
125,1261,Aktuella konsumentfrågor. Marknadsföringsmetoder och hur de påverkar konsumentens behov och beteende.
125,1262,"Matvanor, måltidsvanor och fördelning av måltidssysslor i olika kulturer. Tillagning av mat från olika kulturkretsar."
126,1263,Hemkunskap 87
126,1264,HYGIEN
126,1265,"Vid allt praktiskt arbete skall eleverna träna sig att arbeta hygieniskt. Detta gäller såväl den personliga hygienen vid hantering av livsmedel som skötsel av kläder, hemtextilier, lokaler och utrustning."
126,1266,Eleverna bör också vänja sig att spara energi vid användning av vatten och elström samt att hantera kemisk-tekniska produkter på ett från ekologisk synpunkt lämpligt sätt. Dessa kunskaper och färdigheter bör öka elevens medvetenhet om människans inverkan på och ansvar för sin miljö.
126,1267,I samverkan med slöjd kan eleverna få ökad insikt i klädvalets betydelse för hälsan. Undervisningen i klädvård bör därför samordnas.
126,1268,Lågstadiet och mellanstadiet Vård och inredning och utrustning i hemmet och skolan.
126,1269,"Vård av kläder och skor. Aktuella konsumentfrågor. Kemisk-tekniska produkter och deras användning, förvaring och risker. Jämför med högstadiet enligt nedan."
126,1270,Hygieniska arbetsmetoder.
126,1271,"Samarbete och ansvarstagande vid disk, tvätt och städning."
126,1272,Högstadiet
126,1273,"Vård av inredning och utrustning i hemmet och skolan. Sortering, tvätt och efterbehandling av kläder och hemtextilier av olika material."
126,1274,"Aktuella konsumentfrågor vid köp, vård och användning av hemtextilier, kläder, kemisk-tekniska produkter, maskinell utrustning och redskap. Marknadsföringsmetoder och hur de påverkar konsumenternas behov och beteende."
126,1275,"Användning av hygieniska och rationella metoder och miljövänliga medel vid disk, tvätt och städning."
126,1276,Hantering av hushållsavfall och kemisk-tekniska produkter från hygienisk och ekologisk synpunkt.
126,1277,"Hur tillgången på vatten, energi och maskinell utrustning i olika delar av världen påverkar arbetsmetoder, hygien, hälsa och välbefinnande."
126,1278,"Samarbete och ansvarstagande vid disk, tvätt och städning."
127,1279,88 — Kursplaner
127,1280,MILJÖ
127,1281,Alla stadierna
127,1282,"Då nedskräpning och förstörelse av enskild och gemensam miljö är otrivsam och kostsam och ett hot mot vår framtid skall eleverna aktivt arbeta med den egna omgivningen, ta ansvar för och vårda sin miljö och ta konsekvenserna av sitt handlande. Vård och skötsel av både enskild och gemensam miljö kan tränas i hemkunskapslokaler, skolans övriga lokaler och i skolans närmiljö."
127,1283,"I samverkan med barnkunskap, bild och samhällsorienterande ämnen kan eleverna skaffa sig kunskaper om barns behov av och rättighet till en trygg och ändamålsenlig miljö."
127,1284,"Lågstadiet och mellanstadiet Möbler i elevernas omgivning, deras funktion, utformning, användning och vård."
127,1285,Högstadiet Boendeformer. Olika möjligheter att skaffa och äga bostad. Boendekostnader.
127,1286,Rättigheter och skyldigheter som boende. Råd och hjälp i boendefrågor.
127,1287,"Bostadens användning, utrustning och inredning utifrån olika behov och resurser."
127,1288,Barns boendemiljö. Åtgärder som förebygger barnolycksfall i hemmet.
127,1289,"Möbler och annan utrustning. Funktion, utformning, användning och pris."
127,1290,"Underhåll, vård, reparation och återanvändning av inredning och utrustning."
127,1291,Beräkning av kostnader för inredning och utrustning av hem och skolmiljö. Finansieringsmöjligheter.
127,1292,Aktuella konsumentfrågor vid köp av utrustning till bostaden. Marknadsföringsmetoder och hur de påverkar konsumentens behov och beteende.
127,1293,Hushållens ansvar för miljön.
128,1294,Hemkunskap 89
128,1295,KONSUMENTEKONOMI
128,1296,Alla stadierna Ekonomisk planering utifrån tillgängliga resurser. Att beräkna och jämföra kostnader. Betalningsformer.
128,1297,Att bedöma och använda konsumentinformation. Marknadsföringens mål och metoder. Olika åsikter om hur behov skapas.
128,1298,Konsumentens rättigheter och skyldigheter. Konsumenträttsliga lagar. Samhällets stöd och hjälp till konsumenter.
128,1299,Hushållens ansvar för miljön vid användning av olika produkter och metoder i hushållsarbetet.
128,1300,Hushållning med resurser och råvaror. Olika yrken där utbildning i konsumtionsfrågor är betydelsefull.
128,1301,SAMLEVNAD
128,1302,"En förutsättning för jämställdhet i hemmet såväl som i arbetslivet är att ansvaret för hemarbetet delas mellan kvinnor och män, vuxna och barn. Lika kunskaper om hemarbete ökar förmågan att delta som fullvärdiga medarbetare i hemmet. Eleverna bör skaffa sig kunskaper om vilka arbetsuppgifterna är och i praktiskt arbete utföra dem. Flickor och pojkar skall arbeta tillsammans på lika villkor."
128,1303,Alla stadierna
128,1304,"Samlevnadsfrågor och samspelet inom familjen, mellan vuxna och mellan barn och vuxna. Normer, regler och lagar väsentliga för samlevnad och samarbete."
128,1305,Samlevnad och samvaro mellan människor med olika förutsättningar och värderingar. Betydelsen av samarbete och arbetsgemenskap.
128,1306,"Faktorer som påverkar jämställdhet i familjen mellan kvinnor och män, vuxna och barn och mellan ungdomar. Hur jämställdhet i hemmet påverkar människors möjligheter till jämställdhet i arbetslivet och på fritiden. Att planera hemarbetet, fördela uppgifter, samarbeta och ta ansvar."
128,1307,Familjen i olika kulturer. Samlevnadsformer och traditioner.
129,1308,IDROTT
129,1309,Idrott ingår i grundskolans undervisning därför att
129,1310,"OO kroppsrörelse och friluftsliv behövs för hälsa och välbefinnande,"
129,1311,0 eleverna skall tillägna sig ett funktionellt rörelsesätt.
129,1312,"MÅL Undervisningen skall medverka till elevernas fysiska, psykiska och sociala utveckling samt syfta till att skapa förståelse och bestående intresse för regelbunden kroppsrörelse som ett medel till hälsa och välbefinnande. Den skall ge alla elever möjlighet att tillfredsställa sitt rörelsebehov samt att uppleva rörelseglädje, rekreation och gemenskap. Den skall organiseras så att också elever med olika handikapp kan delta."
129,1313,"Genom undervisningen skall eleverna lära känna grundformerna för rörelse och tillägna sig ett funktionellt rörelsesätt. De skall få möjlighet att uppleva rytm, att i rörelse uttrycka känslor och sinnesstämningar samt att utveckla sin självtillit och skapande förmåga."
129,1314,"Eleverna skall skaffa sig kunskaper om hur man sköter sin kropp och hälsa, om hur människan fungerar i arbete och vila, om olika handikapp samt om riktiga arbetsställningar och arbetsrörelser."
129,1315,Eleverna skall pröva många olika former av idrott. I högre årskurser bör de ges möjlighet att utveckla sin färdighet i de aktiviteter som speciellt intresserar dem samt stimuleras att planera sin egen fysiska träning.
129,1316,"Genom medverkan i planering, genomförande och utvärdering av arbetet skall eleverna lära sig att ta egna initiativ och att förstå och ta hänsyn till andra människors olika förutsättningar för fysisk aktivitet."
129,1317,"Under vistelse i naturen skall eleverna skaffa sig kunskaper om friluftsliv, få förståelse för den ekologiska balansen samt lära sig att ta ansvar för naturen och utnyttja den rätt för rekreation och friluftsliv."
130,1318,HUVUDMOMENT
130,1319,Idrott 91
130,1320,"Eleverna skall få kännedom om och kontakt med idrotts- och friluftsrörelsen i samhället och i hemkommunen. De skall få insikt i andra kulturers värderingar och traditioner i fråga om fysisk aktivitet och lära sig att se idrotten som en internationell kulturfaktor. De skall diskutera mål, normer och resurser för idrott och uppmuntras till aktiva insatser för idrott och förebyggande hälsovård i skola, hem och samhälle."
130,1321,GYMNASTIK
130,1322,"Lågstadiet Rörelser med eller utan musik, t ex hoppa, rulla, springa, klättra."
130,1323,Rörelseuppgifter och improvisationsuppgifter.
130,1324,"Övningar med handredskap, t ex hopprep, bollar och tunnband. Matt- och hoppövningar. Klätter- och hängövningar. Balansövningar på golv eller redskap."
130,1325,Givna eller improviserade redskapsbanor.
130,1326,Mellanstadiet Övningar som på lågstadiet. Mer sammansatta rörelser och rörelser med många sträckmoment.
130,1327,Redskapsövningar av många olika slag där eleverna får pröva sin prestationsförmåga.
130,1328,Högstadiet Rörelser och rörelseuppgifter till musik. Analys av rörelserna.
130,1329,Utökat rörelseförråd i fristående övninar och redskap.
130,1330,"Efterhand valfria övningar, t ex jazzgymnastik, motionsgymnastik eller redskapsgymnastik efter eget val enligt lokala förutsättningar och efter gemensam planering."
130,1331,"HÄLSA, HYGIEN OCH ERGONOMI"
130,1332,"Hälsa, hygien och ergonomi är förebyggande hälsovård och därmed hela skolans angelägenhet. Samverkan sker framför allt med skolhälsovården, hemkunskapen, orienteringsämnena, skolans måltidsverksamhet samt elevernas föräldrar."
130,1333,"Lågstadiet Övning i att lyfta, bära, skjuta och dra."
130,1334,Riktiga sittställningar. Sambandet fysisk aktivitet — cirkulation och muskelfunktion. Klädsel och duschning i samband med fysisk aktivitet.
131,1335,92 Kursplaner
131,1336,Mellanstadiet Hjärtverksamhet och andning i arbete och vila.
131,1337,"Betydelsen av uppvärmning och uppmjukning före idrott. Hälsotillstånd — träning. Att förebygga skador. Träningsprinciper och egna träningsprogram för styrka, kondition och rörlighet."
131,1338,Arbetsställningar och arbetsrörelser.
131,1339,Handikappidrott.
131,1340,Problem i samband med kroppsövningar och hygien. Betydelsen av kost och motion. Vila och sömn. Avslappning. Gifters skadliga inverkan på människan.
131,1341,Klädsel och utrustning för idrott och friluftsliv. Säkerhetsfrågor i samband med friluftsliv.
131,1342,Hur en idrottsförening fungerar. Några lokala idrottsföreningars verksamhet.
131,1343,Motions- och idrottsaktiviteter i närområdet prövas och diskuteras.
131,1344,Högstadiet Utvidgning av de frågor som behandlats på mellanstadiet.
131,1345,Mätning av kondition.
131,1346,De vanligaste förslitningsskadorna och deras orsaker. Olika yrkens krav på kondition och styrka. Vätskebehovet i samband med fysisk aktivitet.
131,1347,Den frivilliga idrottsrörelsens resurser och organisation samt samverkan med handikappidrotten. Samhällets och individens insatser för idrott och friskvård.
131,1348,Yrkeslivet inom idrotten.
131,1349,BOLLSPEL OCH LEKAR
131,1350,"Redan från lågstadiet skall pojkar och flickor vänja sig att öva och spela tillsammans i lag. Invandrarelever har ofta kunskaper i bollspel, som bör tas tillvara genom att de får instruera och berätta."
131,1351,Lågstadiet Bollövningar av många olika slag.
131,1352,Bollekar där eleverna gemensamt arbetar med egna regler. Bollspel som övar samspelsförmågan. Mellanstadiet
131,1353,Bollekar som utvecklar förståelse för regler och förbereder de olika bollspelen.
132,1354,Idrott 93
132,1355,Teknik- och samspelsövningar samt spelövningar med avpassade regler. Lag- och racketspel.
132,1356,Högstadiet
132,1357,Teknik- taktik- och samspelsövningar.
132,1358,"Lagspel som bandy, basket, fotboll, handboll, ishockey och rinkbandy, även i små grupper."
132,1359,Funktionärsutbildning.
132,1360,"Nätspel som badminton, bordtennis, tennis och volleyboll."
132,1361,Eleverna får enligt lokala förutsättningar efter hand välja bollspel individuellt eller i grupp.
132,1362,DANS
132,1363,Lågstadiet Sånglekar. Grundsteg och smådanser.
132,1364,Danser som eleverna själva hittar på.
