word,n
bidragslämnare,1
bidrar,30
big,1
bigger,1
biggest;,1
bikupediskussion,1
bil,1
bilaga,1
bilar,3
bild,59
bild-,11
bilda,34
bildade,2
bildanalys,1
bildande,2
bildandet,3
bildar,15
bildarkiv,2
bildas,3
bildat,1
bildats,1
bildband,19
bildberättandets,1
bildbeskrivning,6
bildbeskrivning;,1
bildbetraktandet,1
bildbyggande,1
bildbyggnadsövningar,3
bilddemonstration,1
bildelemenven,1
bilden,25
bildens,4
bilder,137
bilder;,1
bilderbok,1
bilderboken,1
bilderböcker,7
bilderna,3
bildfaunor,1
bildflora,1
bildframställning,2
bildframställningar,3
bildframställningen,1
bildinnehållet,1
bildintresse,1
bildkonst,1
bildkort,2
bildkvaliteter,1
bildliga,1
bildmaterial,22
bildmaterialet,1
bildmedvetande,1
bildmedvetenhet,1
bildning,6
bildningen,2
bildningens,1
bildningsintresse,1
bildningsnivå,1
bildningssträvan,1
bildningsuppgift,1
bildningsverksamhet,1
bildningsvärdet,1
bildordböcker,1
bildprojektion,1
bildrummet,1
bildsamlingar,1
bildserier,11
bildsinne,1
bildskapande,6
bildskapandet,4
bildstudium,3
bildsyn,1
bildtexter,2
bilduppslagsböcker,2
bildurvalet,1
bilduttryck,2
bildverk,2
bildvisning,3
bildvisningar,1
bildvisningsapparat,1
bildvärld,1
bildytans,1
bildåtergivning,1
bilexteriörer,1
billiga,2
bilning,1
binda,3
bindas,1
bindemedel,1
bindeorden,3
binom,2
biograf,1
biografier,3
biografiska,1
biologi,43
biologiinstitutionen,1
biologikursen,1
biologiläraren,2
biologilärosal,1
biologin,1
biologisk,4
biologiska,12
biologiskt,1
biologistudierna,1
biologiundervisning,1
biologiundervisningen,6
bioprogram,1
bioteknologisk,1
bio»,1
birgitta,1
bisak,2
bisatser,1
bisatsordföljden,1
bistå,1
bistånd,1
biträda,3
biträdande,2
biträder,1
biuder,1
bjlandskap,1
bjuda,5
bjuder,5
bjälken,1
bklasserna,1
bl,226
bl;,2
bla,1
blaa,1
blad,1
bladet,1
bladning,1
bland,41
blandad,4
blandade,7
blandas,1
blandning,2
blandningsproblem,1
blandningsproblem;,1
blank,1
blanka,1
blanketter,25
blanketterna,5
blanketternas,1
blankettyp,1
blankettövningar,1
blankettövningarna,1
blekinge,1
bli,124
blick,2
blickar,1
blickfältet,1
blickfång,1
blickpunkten,1
blindtangenter,1
blir,186
blis,1
bliva,1
blivande,1
blivit,12
blixtlås,1
block,2
block-,1
blockat,1
blockeringen,1
blocket,3
blockflöjt,3
blockflöjtspel,1
blockräkning,1
blockstil,2
blodkroppar,1
blommas,1
blommor,4
blomplockning,1
blomsterbord,1
blomväxt,1
blomväxterna,1
blomvård,1
blott,17
blotta,1
bly*****,1
blyerts,7
blyerts-,1
blyertspenna,1
blyertspennor,1
blyga,2
blyghet,2
blygummiledningar,1
bläddertavla,3
bläddertavlan,1
blå,1
blåanlöpning,3
blålera,1
blåpenna,1
bnd,1
bo,3
boch,1
bockning,7
bodde,1
boende,2
bok,8
bokbeståndet,1
bokbinderi,1
bokcirkel,1
boken,6
bokens,1
bokframställning,1
bokföring,24
bokföringen,5
bokföringens,5
bokföringsarbete,1
bokföringsarbeten,1
bokföringsböcker,4
bokföringsböckerna,1
bokföringsfall,1
bokföringslagen,1
bokföringslagens,4
bokföringslektionen,1
bokföringstermer,2
bokföringstransaktioner,2
bokföringsundervisningen,2
bokföringsuppgift,7
bokförråd,7
bokförrådet,3
bokförs,1
bokförteckning,1
bokförteckningar,1
bokhylla,3
bokillustrationer,1
bokinköp,1
bokliga,5
bokligt,1
boklån,2
bokrum,5
bokrummet,6
boksamling,6
boksamlingar,22
boksamlingarna,1
boksamlingarnas,1
boksamlingen,1
boksida,1
bokslut,11
bokslutet,1
bokslutsuppgifter,3
bokslutsuppgifterna,2
bokstav,6
bokstaven,5
bokstavens,2
bokstavsbeteckningarna,1
bokstavsbilder,1
bokstavsformer,5
bokstavsformerna,1
bokstavskort,5
bokstavskännedom,3
bokstavsstorheter,1
bokstavsstorheterna,1
bokstavsstorheterna;,1
bokstavstangenternas,1
bokstavstyper,2
bokstavsuttryck,7
bokstavsväskor,1
bokstäver,13
bokstäverna,5
bokstävernas,4
bokstöd,1
bokurval,2
bokvård,9
bolag,1
bolagsproblem;,1
boll,1
boll*****,1
bollar,2
bollekar,5
bollekarna,1
bollen,1
bollens,1
bollgymnastik,1
bolls,1
bollspel,8
bollspelen,2
bolltekniskt,1
bomull,3
bomullsgarn,1
bomullsplantagen,1
bomullstyg,1
book,7
books,4
books;,1
books?,1
bor,3
bord,3
borddukningar,1
borde,2
bordslampor,2
bordsskick,3
bordsvävstol,1
bordtennis,1
bordytans,1
borg,1
borr-,1
borrmaskin,5
borrning,11
borrsväng,1
borrtappning,1
borsta,2
borstning,1
borstpenslar,1
bort,7
bort;,1
borta,4
bortarbeta;,1
bortfall,1
bortgår,1
bortovaron,1
bortse,4
bortser,1
bortsett,1
bortskyms,1
bortsprungna,1
borttagande,1
borttappad,1
bosessö,1
bostad,13
bostaden,8
bostadens,9
bostads-,3
bostadsformer,1
bostadsförhållanden,1
bostadsförmedling,1
bostadsförmedlingarnas,1
bostadshygien,1
bostadskostnader,1
bostadslära,2
bostadsort,1
bostadsplanering,3
bostadspolitiken,1
bostadsritning,1
bostadsrättsföreningar,1
bostadstyper,2
bostadsvanor,1
bostäder,5
bosättning,2
bosättningsförhållanden,1
bosättningsplanering,1
botanisk,1
botaniska,1
botten,1
bottna,2
bottnar,2
bovtyper,1
boy,1
boys,2
boys;,1
bp-ee,1
bra,1
bra;,1
bragder,1
brandskador,1
brandskydd,2
branscher,4
branschkännedom,3
branschområden,3
branschområdena,1
branschsammanslutningar,1
branschspridningen,2
bred,2
bredd,8
bredda,1
breddas,2
breddat,2
bredder,1
breddning,2
bredvid,4
bredvidläsningen,1
bredvidläsningsböcker,12
bredvidläsningslitteratur,1
brett,2
brev,31
brev;,1
breven,3
brevkontakt,1
brevs,1
brevserier,3
brevskrivning,1
brevskrivningen,1
brevstudium,1
brevuppställning,1
brevuppställningar,1
brevvågar,1
brevöppning,1
brickan,1
bringa,4
bringas,1
bris,1
brist,2
bristande,8
brister,12
bristerna,1
bristfällig,1
britsar,1
brittiska,5
brittiskt,1
broar,1
brodera,1
broderfolken,1
broderier,1
broderiet,1
broderskap,1
bromsa,1
brons-,1
bronsåldersgrav,1
broschyrer,20
brother,3
brotschning,2
brott,2
brottas,1
brottsförebyggande,1
brottstycken,1
bruk,24
bruka,1
brukade,12
brukar,8
brukas,3
brukbart,1
bruket,2
brukliga,7
bruksanvisningar,4
bruksföremål,2
brukskonst,1
bruksting,4
bruksvaror,1
brunt,1
brutna,1
bruttoförsäljningspris,1
bruttopris,5
bruttopriset,5
bryta,3
bryts,4
brännande,2
brännboll,1
bränning,1
brännugn,1
bränsleförbrukning,1
bränslen,6
brådstörtat,1
bråk,45
bråk-,1
bråk;,3
bråka,1
bråkbegreppet,3
bråkbegreppet;,1
bråkbeteckning,3
bråkbeteckning;,1
bråkdivisor,2
bråken,3
bråkens,1
bråkfaktor,2
bråklära,2
bråkläran,3
bråkräkningen,2
bråks,1
bråkstreck,2
bröst-,2
bröstoch,1
bröstuppfödning,1
buddism,1
buden,4
budet,1
budget,7
budgeten,1
budgeteringen,1
budgetfrågor,3
budgetförslag,7
budgetpost,1
budpåsar,1
buds,8
budskap,10
budskapet,1
buller,1
bultikskontroll,1
buncaa,1
bunden,5
bundet,1
bundna,2
burit,1
burkar,1
buses;,1
bushes;,1
buskar,1
bussar,1
bussarnas,1
busstationer,1
butik,10
butiken,1
butikens,10
butiker,6
butikerna,1
butiks-,5
butiksarbete,1
butiksarbetet,2
butiksbranschen,1
butikshandelns,3
butikshjälpmedel,1
butikshygien,1
butiksorganisation,1
butiksteknik,12
butikstyper,1
by,1
by-,1
bygd,2
bygd-byggd,1
bygden,5
bygdens,6
bygder,3
bygga,40
byggande,2
byggas,8
byggbara,1
byggbart,3
byggbilder,1
bygger,18
byggnad,30
byggnader,3
byggnadsmaterial,1
byggnadsverksamhet,1
byggs,5
byggt,1
byns,1
byta,3
bytas,1
byte,2
byter,1
bäckar,1
bäcken,1
bädd,1
bäddar,1
bäddning,3
bäddutrustning,1
bältre,1
bänk,3
bänk-,4
bänkarbete,3
bänklocket,2
bär,3
bära,10
bärande,2
bärgning,1
bärning,3
bäst,22
bästa,33
bättre,35
bäåärnen,1
bå,1
båda,30
bådadera,1
bådar,1
både,113
båge,1
bågfil,1
båtar,2
böcker,64
böckerna,10
böckernas,3
böckers,2
böjda,1
böjning,5
böjningen,1
böjningsformer,4
böjningsformer;,1
böjningsrörelser,1
bör,2589
böra,3
bördes,1
börja,39
början,117
börjar,22
börjat,3
c,14
ca,5
calcutta,1
called,1
camping,1
can,1
cantus,1
cc,1
ccdivesvasinässrebrel,1
cee,1
cellens,1
celler,1
cellimfärg,1
cellulosa,1
cellulosaindustrier,1
cellulosalack,1
celsiusgrader,1
censur,1
centi,1
centimeter,5
centimetergraderad,1
centimeterrutat,1
central,17
centrala,23
centralperspektivisk,1
centralrörelse,2
centralt,14
centrerad,1
centrum,10
centrumtappning,3
cerebral,1
cest,1
cett,1
check,1
checkar,1
checken,2
checkhäftets,1
checkrätten,1
children,2
cigarretter,1
cirkel;,1
cirkeldiagram,2
cirkeln,2
cirkelns,5
cirkels,4
cirkelsektorer,1
cirkelskiva,1
cirklar,7
cirklars,1
cirkulationslistor,1
cirkulära,3
citat,1
citera,1
citeras,1
civilförsvarsplikt,1
civilisation,1
classroom,1
clämplig,1
cm,4
cm3,1
cm?,2
cn,2
collage,3
contra,1
could,1
country,1
cp-klasserna,1
cp-klassernas,1
cr,1
cs,2
cup,1
cykelergometer,1
cykelorientering,1
cykeltrafik,1
cyklister,1
cylinder,1
cylindern,3
cylinderns,1
cylindervolym,1
cylindrar,4
d,12
d1,1
d3,1
da,1
dag,11
dagar,12
dagars,3
dagbok,4
dagboken,3
dagboks-,5
dagboksanteckningar,11
dagboksövningar,2
dagdrömmar,1
dagen,3
dagens,12
dagenskomplicerade,1
daghem,1
daglig,4
dagliga,30
dagligen,3
dags-,1
dagsaktualiteter,1
dagsaktuella,2
dagsaktuellt,3
dagscehema,1
dagsens,1
dagspressen,3
dagsschemat,1
dagstidningar,1
dagstidningarna,1
dagstidningarnas,1
dagstidningen,1
dag»,1
dalälven,1
dammpenseln,1
dan,1
danismer,1
danmark,2
dans,11
dansen,2
dansens,1
dansform,1
dansglädjen,1
dansk,4
dansk-norska,1
danska,30
danskymma,1
danssteg,1
dansvisor,1
dant,1
dast,1
data,9
dataframtagning,1
daterat,1
dativ,3
dativbildning,1
datum,2
david,1
day,1
db,1
dbroschyrer,1
dd,4
de,2050
de-dem,1
de-det,1
debatt,1
debatter,1
deci,1
deciderat,1
deciliter,2
decilitermått,2
decimal-,1
decimalbeteckning,2
decimaler,4
decimalkommat,3
decimalkommatecknen,1
decimaloch,3
decimalsystemet,2
decimaltabulatorer,1
decimaltal,31
decimeter,2
dedräkt,1
deduktiv,1
deduktiva,2
defektering,1
defekteringen,1
definieras,1
definierat,1
definition,1
definitionen,1
definitioner,1
definitiva,1
deh,1
dekadiska,9
deklarerade,1
deklination,1
deklinationerna,1
dekor,4
dekorationer,3
dekorativ,6
dekorativa,2
dekorativt,1
dekorens,1
dekorering,6
dekör,1
del,99
dela,10
delad,1
delade,1
delaktighet,1
delar,66
delas,14
delat,1
delbarhet,1
delbarhetsreglerna,1
deldividendens,2
deldivision,1
delen,19
delge,1
delges,2
delmetod,1
delmoment,1
delmomenten,1
delning,4
delrester,1
dels,144
delsbranschen,1
delsträckor,1
delsträckorna,1
delta,31
deltaga,4
deltagande,12
deltagandet,2
deltagarna,1
deltagarnas,1
deltagit,7
deltar,13
deltidsanställd,1
deluppgifter,2
deluppgifterna,1
delvis,29
dem,312
dem;,2
demokratiens,1
demokratin,1
demokratins,3
demokratiseringen,1
demokratiseringsprocessen,1
demokratisk,2
demokratisk-parlamentariska,1
demokratiska,2
demokratiskt,4
demonstra,1
demonstration,15
demonstrationen,1
demonstrationer,18
demonstrationsförsök,2
demonstrationsmateriel,3
demonstrationsmaterielen,2
demonstrativa,4
demonstrera,15
demonstrerar,3
demonstreras,13
demonstrerats,1
demontera,1
demontering,2
den,1496
den-,1
den;,1
denna,227
denna;,1
dennas,3
denne,9
dennes,3
densamma,6
depression,1
deprimerade,1
depårum,2
der,2
deras,403
deräs,1
desamma,3
desk,1
desk?,1
dess,164
dessa,313
dessas,10
dessutom,49
desto,8
desutom,1
det,1682
det;,1
detalj,2
detalj-,1
detaljarbete,1
detaljarbeten,1
detaljer,26
detaljerad,2
detaljerade,2
detaljerat,1
detaljerna,2
detaljernas,1
detaljhandel,1
detaljhandeln,11
detaljhandelns,3
detaljhandelsarbete,1
detaljhandelsgrupp,1
detaljkontroll,1
detaljkunskaper,3
detaljplanerad,1
detaljrika,1
detaljstudium;,1
detaljupplysningar,1
detaljutfrågning,2
dete,1
determinativa,2
detia,1
detita,1
detsamma,13
detta,407
dettas,2
dettidevarv,1
dettå,1
deutsche,1
dextrin-,1
di=,1
diagnosticerande,1
diagnostiserande,1
diagnostiska,5
diagnostiskt,7
diagonaler,1
diagram,36
diagram;,1
diakoni,1
dialekt,2
dialektala,1
dialektalt,1
dialog,1
dialoger,18
dialogform,1
diameter,4
diametrarna,1
diaposiliv,1
diapositiv,1
diapositiv;,1
diarium,1
diaskop,1
diaskopisk,1
did,1
dieselmotorer,1
dieser,1
differensen,2
differenser,1
differentiera,1
differentierad,1
differentieras,1
differentierat,3
differentierats,1
differentiering,1
diga,1
digheter,1
dikt,4
diktal,1
diktamensskrivning,2
diktamensskrivningar,5
diktat,4
diktaten,2
diktaturen,1
dikter,9
dikteringsapparat,1
dikteringsapparater,1
dikteringsmaskin,1
dikteringsövningar,2
diktläsning,1
dina,1
dioden,1
direkt,70
direkta,41
direktiakttagelser,1
direktiv,1
direktkontakt,1
direktkontakten,2
direktkontakter,1
direktundervisning,1
dirigera,2
dirigerad,1
dirigerar,1
dirigeras,1
disciplinen,1
disciplinera,1
disciplinerande,2
disciplinfrågor,1
disciplinmedel,1
disciplinproblemen,1
disciplinsvårigheter,1
disharmoniskt,1
diska,2
diskantstämma,1
diskbänk,1
diskning,2
diskontering,1
diskret,2
diskretion,2
diskusion,1
diskuskast,1
diskussion,31
diskussion;,1
diskussionen,3
diskussioner,35
diskussionsförening,1
diskussionsinledningar,1
diskussionsteknik,2
diskussionsämnen,1
diskussionsämnena,1
diskussionsövningar,4
diskussionsövningar;,1
diskutera,20
diskuterar,6
diskuteras,31
diskuterats,1
dispensär,1
disponera,7
disponerar,10
disponeras,10
disponering,1
disponibel,2
disponibla,3
disposition,45
dispositionen,4
dispositioner,1
dispositionsförslag,3
disraeli,1
diss,1
dissektion,1
dissektionsmateriel,2
dissonanserna,1
distraherar,1
distribuera,1
distribution,6
distributionen,1
distributionens,2
distributionskedjan,1
distributiva,1
distriktssköterskan,1
dit,5
ditt,3
dividendens,4
dividera,2
division,47
divisionen,2
divisioner,5
divisionssituationerna,1
divisionstabellerna,1
divisionstabellerna;,1
divisionstecknet,2
divisiontabellerna,1
divisor,4
divisor;,3
divisorerna,1
divisorn,6
divisorns,3
dj,1
djungeln,1
djupare,3
djupet,2
djupfrysning,1
djupgående,1
djupled,1
djupskiktning,2
djupt,2
djuptfryst,1
djupverkan,1
djur,62
djurarter,1
djurarters,1
djurbok,1
djurböcker,1
djuren,6
djurens,7
djurliv,3
djurlivet,3
djurplågeri,1
djurriket,1
djurs,1
djursamlingar,1
djurskydd,8
djurstudier,1
djurvärld,9
djurvärld;,1
dm,1
dm?,1
dne,1
do,4
dock,133
docka-klocka,1
dockor,1
dockteater,4
dockteater;,1
does,1
dokument,1
dokumentärfilm,1
dokumentärfilmer,1
dolt,1
dom,2
domare,2
dominera,4
dominerande,6
dominerar,9
domineras,2
domstolar,1
donau,1
dont,1
door,1
doors,1
dop,1
dosor,2
dr,1
dra,24
drag,40
dragen,3
dragning,2
drakornamentik,1
dramatik,14
dramatisera,2
dramatiseras,2
dramatisering,22
dramatiseringar,7
dramatiseringen,1
dramatisk,28
dramatiska,8
dramatiskt,3
drar,5
dras,5
drejning,1
dricka,2
drift,1
drifts-,2
driftsäkerhet,1
drivas,2
driven,3
drivkraft,3
drivkrafter,1
drivning,3
drycker,4
dryckernas,1
dryga,1
dräkter,1
dräkthistoria,2
dräll,1
dröja,1
dröjer,2
drömma,1
dt,1
du,2
dubbel,9
dubbel-,1
dubbellektion,1
dubbelmarkering,1
dubbelt,3
dubbeltimmar,1
dubbeltimme,1
dubbla,2
duger,1
dugliga,1
duk,1
duka,1
dukning,2
dukning;,1
duktig,2
duktiga,3
duktigare,2
duktigaste,1
dumma,1
duplicerad,1
duplicerade,1
duplicering,3
duplikator,2
durskalans,3
dusch-,1
duschning,1
dussin,1
dvala;,1
dvs,34
dygn,2
dygnsrytm,1
dykande,1
dyl,26
dylik,2
dylika,5
dylikt,1
dynamiska,1
dyra,1
dyraste,1
dyrbara,1
däggdjur,1
där,215
där-,4
där;,1
därav,22
därav|,1
därefter,42
däremot,27
därest,1
därför,168
däri,3
däribland,2
därifrån,1
därigenom,57
därjämte,12
därmed,77
därom,3
därpå,4
därtal,1
därtill,32
därulöver,1
därutöver,8
därvid,142
därvidlag,1
däröver,1
då,279
dågens,1
dålig,4
dåliga,1
dåligt,2
dé,1
dét,1
döccdigare,1
död,2
dölja,3
döma,1
dömen,1
dömt,1
döparen,1
e,11
e4,1
ec,1
edet,1
ee,13
eee,6
eeererseeetet,1
eet,5
effekt,8
effekten,2
effektenheter,1
effekter,2
effekterna,1
effektiv,9
effektiva,1
effektivare,1
effektivast,1
effektiviserar,1
effektivitet,3
effektiviteten,1
effektivt,12
efiersträvas,1
efter,362
efterarbetas,1
efterarbete,3
efterarbetet,3
efterbehandlas,5
efterbehandling,12
efterbehandlingen,2
efterbilda,5
efterbildar,1
efterforskningar,1
efterfrågas,4
efterfrågas;,1
efterföljande,6
efterföljas,3
efterföljelsen,1
efterföljs,1
efterkontakt,1
efterlevas,1
efterlämnat,1
eftermiddagar,1
eftermiddagshem,2
efternn,1
eftersatt,1
eftersinnande,1
eftersom,56
eftersträva,5
eftersträvar,2
eftersträvas,44
eftersträvats,1
efterstygn,1
eftersägning,2
eftersättas,1
eftersätts,2
eftertanke,4
eftervårdshem,1
efteråt,2
eg,1
egen,102
egen;,1
egenanvisningar,1
egenart,5
egenartade,3
egendom,3
egennamn,3
egenskap,7
egenskaper,55
egenskaperna,1
egentillverkning,1
egentlig,6
egentliga,10
egentligen,2
egentligt,2
egenvärde,1
eget,35
eggande,1
eggjärn,1
egna,184
egnahemslån,2
egypten,3
egypterna,1
egyptisk,1
ehuru,3
ein,1
einer,1
ej,159
ekeeereeetetteteeet,1
ekke,1
ekologiska,6
ekono,1
ekonomi,26
ekonomikunskap,2
ekonomin,1
ekonomin;,1
ekonomisk,19
ekonomisk-historisk,1
ekonomiska,79
ekonomiskt,14
ekonomiundervisningen,2
ekumeniska,1
ekvation,10
ekvation;,1
ekvationen,3
ekvationer,23
ekvationerna,3
ekvationslära,7
ekvationsläran,4
ekvationslösning,2
ekvationsmetod,1
ekvationsmetoder,1
ekvationssystem,7
ekvatorn,1
el,1
elarbete,5
elarbeten,1
elarbetet,5
elasticitet,1
eld,3
eldfarliga,3
eldistribution,1
eldsläckning,2
ele,3
ele*****,1
elekt*****,1
elektricitet,1
elektriciteten,3
elektricitetens,1
elektricitetslära,1
elektrisk,5
elektriska,20
elektrodreaktioner,1
elektrokemiska,1
elektrolys,2
elektrolysen,1
elektromagnetiska,1
elektronen,1
elektronik,4
element,7
elementa,2
elementär,39
elementära,30
elementäraste,1
elementärt,4
elerättas,1
elev,113
elev-,1
elevaktivitet,4
elevaktiviteten,2
elevaktiviteter,1
elevanföranden,1
elevantal,1
elevantalet,9
elevarbete,1
elevarbeten,3
elevarbetet,1
elevborden,1
elevdemonstrationer,1
eleven,163
elevens,94
elever,379
elever;,2
eleverna,1329
eleverna;,1
elevernas,524
elevernhas,1
elevers,12
elevförening,2
elevföreningar,3
elevföreningarna,1
elevförsök,3
elevgrupp,3
elevgrupper,2
elevgruppers,1
elevgrupps,1
eleviakttagelser,14
eleviakttagelserna,3
elevkategori,3
elevkategorier,1
elevkategoriers,1
elevklientelets,1
elevkort,5
elevkortet,1
elevkänslan,1
elevkår,1
elevkåren,2
elevkårens,1
elevlaborationer,1
elevlitteratur,1
elevmaterial,1
elevmaterialet,1
elevprestationer,1
elevproblem,1
elevpärmarna,1
elevpåverkan,1
elevråd,5
elevrådet,19
elevrådets,7
elevrådsverksamhet,1
elevs,11
elevteaterföreställningar,2
elevuppgifter,2
elevverksamhet,2
elevvård,14
elevvårdande,15
elevvården,6
elevvårdens,2
eli,1
eliminera,1
elimineras,1
elinstallation,1
elitbetonade,1
eljest,7
elkraftdistributionen,1
elkraftens,1
eller,1212
elleroch,1
ellära,12
elläran,2
elström,1
elströmmens,2
elt,1
em,1
emalj,3
emaljer,2
emaljering,2
emballage,1
embryologiska,1
emedan,1
emelelevernas,1
emellan,20
emellertid,96
emot,8
emotionell,3
emotionella,3
emotionellt,5
empirisk,6
empiriska,1
empiriskt,5
en,2343
en-,1
ena,28
enas,1
enbart,35
encyklopedisk,1
enda,4
endast,168
ende,2
endera,1
endogena,1
ene,3
energi,5
energibehov,1
energiform,2
energiformerna,1
energiformers,1
energifrågans,1
energiförsörjning,1
energiförsörjningens,1
energikällor,2
energimässigt,1
energin,1
energins,3
energioch,1
energiomsättningen,2
energiskt,1
energitillgångar,2
energiutvinning,1
enformighet,1
engagekänslo-,1
engagemang,13
engagera,9
engagerad,2
engagerade,2
engagerar,5
engageras,5
engels,1
engelska,56
engelskan,3
engelskt,3
engelsmännen,1
england,6
english,2
engobering,1
engångskostnaderna,1
enhet,10
enheten,2
enheter,12
enheterna,1
enhetlig,6
enhetliga,1
enhetlighet,1
enhetssträvandena,2
enighet,1
enk,1
enkel,84
enkelhet,2
enkelheten,1
enkelt,29
enkelteckning,1
enkla,486
enkla;,1
enklare,30
enklast,2
enklaste,14
enlighet,4
enligt,88
enroinka,1
ens,15
ensam,3
ensam-,1
ensamma,2
ense,1
ensemble-,1
ensembler,2
ensemblespel,1
ensidig,6
ensidighet,1
ensidigt,12
ensiffrig,7
ensiffrig;,2
ensiffriga,1
ensiffrigt,1
enskild,24
enskilda,99
enskildas,2
enskilde,40
enskildes,17
enskildheter,1
enskilt,52
enspråkiga,2
enstaka,19
ental,14
entalsrad,3
entalssiffra,3
entalssiffror,4
entering,1
entreprenörsrätt,1
entusiasm,4
entusiasmeras,1
entydig,1
envar,1
enverb,1
envisa,1
enär,1
epeeeeeeeen,1
episkop,6
episkopbilder,1
episkopisk,1
episoder,2
eplig,1
epok,1
epokens,1
epoker,5
er,4
er100,1
erbjuda,9
erbjudande,1
erbjudas,1
erbjuder,47
erbjuds,7
ere,1
eremiter,1
eremitoch,1
erfar,1
erfara,3
erfaren,1
erfarenhet,28
erfarenheten,6
erfarenheter,81
erfarenheterna,6
erfarenhetsbakgrund,2
erfarenhetskrets,1
erfarenhetsmässigt,1
erfarenhetsområden,1
erfarenhetssfär,1
erfarenhetsstoff,1
erfarenhetsvärld,8
erforderlig,28
erforderliga,25
erforderligt,8
erfordras,19
ergglnka,1
erhålla,33
erhållas,8
erhåller,8
erhålles,4
erhållet,4
erhållit,1
erhållna,4
erhålls,4
erinra,5
erinran,1
erinrar,1
erinras,2
erkänna,3
erkännande,1
erkänsla,2
ernativ,1
ernås,2
ersatts,1
ersätta,7
ersättas,2
ersätter,1
ersättning,6
ersättningsskyldig,1
ersättningsuttryck,1
ersätts,4
ertappade,1
ertsritningar,1
erövra,1
es,1
esaesaossnkr,1
esene,1
esi,1
esr,1
est,1
esterbildningen,1
estetisk,26
estetisk-praktisk,4
estetisk-praktiska,3
estetiska,25
estetiskt,17
estetiskt-praktiska,1
estetisktpraktiskt,1
estrar,1
et,5
et!,1
etableras,2
etanol,1
etapper,2
etc,70
etc;,1
ete,3
etee,1
eteeetepepettieperpre,1
eteeteeetetetepepepepeeeee,1
eteetett,1
eten,2
etik,3
etiken,1
etikens,1
etiketter,1
etikettsregler,1
etisk,1
etiska,34
etiskt,1
etl,1
ets,1
etsning,3
ett,1162
ettdera,2
etter,2
ettetestteeeeeteeeeet,1
etttyttetepepepepepeppea,1
eufrat-tigris,2
eufrattigriskulturerna,1
europa,4
europeiska,4
ev,13
evangelierna,5
evangelietexterna,1
evemtuella,1
eventuell,6
eventuella,28
eventuellt,29
evertebrater,2
every,1
everything,1
evigheten,1
ex,546
exakt,6
exakta,2
exakthet,1
exempel,118
exempelsamling,2
exempelvis,119
exemplar,6
exemplarisk,1
exemplen,3
exemplifiera,2
