page,paragraph_id,paragraph
36,478,"Människor ingår i olika sociala sammanhang, i familj och andra relationer, i olika grupper i arbete och på fritid. De har olika normer och värderingar, kulturer och traditioner, de formar sina liv på olika sätt. Dessa utgör livsmönster. Livsmönstren har historiska rötter och de förändras över tiden. De påverkas av sociala, ekonomiska, geografiska och kulturella förhållanden och de är delvis olika för kvinnor och män."
36,479,"Människors liv påverkas också av det samhälle de lever i, den samhällsorganisation de ingår 1. Samhällsorganisationen har också vuxit fram och den omprövas och förändras fortlöpande av enskilda och grupper av människor. Samhällsorganisationen är de övergripande strukturerna i samhället, antingen de finns på lokal, nationell eller internationell nivå. Exempel på samhällsorganisation är hur styrelsesätt och rättssystem utformas, hur bostadsområden byggs, hur produktion, handel och ekonomi organiseras, hur socialpolitik utformas samt hur demokratins innebörd tolkas och uttrycks."
36,480,"Förhållandet mellan livsmönster och samhällsorganisation avspeglas i olika kunskapsområden. Demokratins innebörd och tolkning har naturligtvis en relation till styrelseskick och andra delar av samhällsorganisationen, men också en bäring mot livsmönster i familj, grannskap, på arbetsplatsen, på fritiden."
36,481,"Ämnet samhällskunskap skall behandla frågor om den växande människan i samhället. Barns och ungdomars villkor i samhället, liksom framtida studie- och yrkesliv är viktiga delar. Barns och ungdomars skapande av en egen identitet, med dess sociala och kulturella aspekter, ingår i ämnet. I ämnet behandlas även samlevnads- och sexualfrågor samt könsrollsfrågor. Av vikt är också att eleverna får kunskaper i ekonomiska frågor så att de kan sköta sin privatekonomi och förstår viktigare samhällsekonomiska frågor."
36,482,"Livsmönster och samhällsorganisation i andra länder och kulturer ingår i samhällskunskapsämnet. Konflikter och konfliktlösning. Sveriges relationer med omvärlden liksom andra internationella relationer, såsom folkrättsliga frågor, nedrustning och FN:s arbete för att förhindra väpnade konflikter, har också en plats i ämnet. Detta innefattar även relationerna mellan rika och fattiga länder liksom kunskaper om det bistånds- och solidaritetsarbete som bedrivs i internationella sammanhang. Frågor om främlingsfientlighet och rasism är ett annat kunskapsområde i ämnet."
36,483,"Ämnet samhällskunskap är, tillsammans med de naturvetenskapliga ämnena, ett av de viktigaste ämnena när det gäller att ge miljöfrågorna en bakgrundsteckning. Ämnet har ansvar för att beskriva de drivkrafter — ekonomiska och politiska —- som framkallar miljöproblem av skilda slag, men också om hur dessa drivkrafter kan utnyttjas för att åtgärda problemen."
36,484,"Perspektiv I samhällskunskapsämnet är tre perspektiv särskilt väsentliga, det historiska perspektivet, det pluralistiska perspektivet och det demokratiska fostransperspektivet."
36,485,"Samhällskunskapsämnets kärna är förståelse av nutiden, en förståelse som samtidigt skall ge möjlighet att söka bedöma och påverka framtiden. Men denna förståelse av nutiden sker genom att det historiska perspektivet ständigt är närvarande. Samhälleliga förhållanden i nutiden är resultatet av historiska processer, även om samhälleliga förändringar kan komma snabbt och oväntat och det kan vara svårt att bedöma olika faktorers betydelse."
36,486,Eleverna skall i undervisningen i samhällskunskap få möta det pluralistiska samhället med dess olika uppfattningar och åsikter. Människor har olika uppfattningar om hur samhället ser ut och fungerar. Att se motsättningarna och konflikterna i samhället skapar förutsättningar för att förstå dynamiken i samhällsutvecklingen. Konflikter och konkurrerande bilder av olika fenomen i samhället skall därför lyftas fram och behandlas i undervisningen.
37,487,"Undervisningen skall också innefatta ett demokratiskt fostransperspektiv. Studier i samhällskunskap rör ofta för människorna centrala frågor, t.ex om mänskliga rättigheter, makt och förtryck. När dessa och liknande frågor behandlas kommer skolans värdegrund ofta att beröras. Det är då viktigt att markera att skolan inte är värdeneutral. Skolan skall stå för demokratins grundläggande värden. Samhällskunskapsämnet har i det här sammanhanget en särskild uppgift; att ta upp den demokratiska värdegrunden i ett analyserande perspektiv och utveckla elevernas förmåga att granska, värdera och ta ställning."
37,488,En demokratisk fostran innebär också att eleverna ges inflytande och får ta personligt ansvar; de skall få praktisera och reflektera över demokratiska arbetssätt och arbetsformer i skolan. Kunskaper om skolans organisation och verksamhet kan exempelvis göra eleverna förtrogna med såväl besluts- och styrelseformer som ekonomiska frågor samtidigt som det ger dem förutsättningar att aktivt ta del i och få påverka utformandet av skolans verksamhet.
37,489,Mål som eleverra.skall ha uppnått i slutet av det femte skolåret
37,490,"Eleven skall e känna till grunddragen i det svenska demokratiska systemet och veta hur demokratiska arbets- och beslutsformer fungerar,"
37,491,"e ha kännedom om de grundläggande norm- och rättssystemen i samhället,"
37,492,"e känna till hembygdens samhällsförhållanden,"
37,493,"e kunna skaffa och sammanställa uppgifter om samhällsfrågor från olika källor som t.ex skön- och facklitteratur, tidningar, uppslagsböcker."
37,494,Mål som eleverha i slutet av det nit
37,495,"Eleven skall e känna till grundläggande mänskliga rättigheter och skyldigheter och demokratiska friheter och kunna tillämpa ett demokratiskt arbets- och beslutssätt i skolan samt förstå innebörden av de grundläggande norm- och rättssystemen i Sverige,"
37,496,"e känna till det svenska styrelsesättets framväxt och grunddragen i det svenska samhällssystemets uppbyggnad på nationell, regional och lokal nivå samt kunna jämföra med Norden och några andra länder,"
37,497,"e ha kännedom om samhällsekonomi och miljöfrågor på olika nivåer i samhället samt kunna jämföra med några andra länder,"
37,498,"e kunna reflektera över människors livsmönster och hur dessa skiftar utifrån t.ex kön samt social och kulturell bakgrund,"
37,499,"e förstå varför Sverige engagerar sig internationellt, känna till grunddragen i svensk utrikes- och säkerhetspolitik samt vara orienterad om internationella samverkans- och konfliktfrågor,"
37,500,"e kunna använda olika kunskapskällor samt kunna sammanställa, bearbeta, granska och värdera uppgifter och åsikter från olika källor och opinionsbildare."
38,501,"Slöjdämnet skall bidra till elevernas allsidiga utveckling genom att öva upp deras skapande, manuella och kommunikativa förmåga. Ämnet skall främja elevernas självständighet, ansvar och förmåga att lösa problem. Detta sker genom att eleverna, utifrån egna idéer, får planera och genomföra hela processen fram till en färdig slöjdprodukt. Att se arbetet växa fram och ta form ger eleverna arbetsglädje och tillfredsställelse och får dem att känna tilltro till den egna förmågan."
38,502,"Undervisningen i slöjd skall ge eleverna kunskaper i olika metoder inom slöjdområdet, känsla för estetiska värden samt kunskaper om material, redskap och maskiner. Den skall utveckla medvetenhet om resurshushållning vid konsumtion och produktion och ge insikt om attitydpåverkan och grupptryck i valsituationer."
38,503,"Slöjdundervisningen skall vidare ge eleverna kännedom om slöjdtraditioner ur ett nationellt, nordiskt och internationellt perspektiv samt ge respekt och förståelse för andra kulturer. Eleverna skall bli medvetna om traditionernas betydelse i olika kulturer och hur dessa kan inspirera till nyskapande. Undervisningen skall också skapa förståelse och intresse för hantverksyrken."
38,504,"Eleverna skall bli medvetna om kvinnors och mäns slöjdtraditioner och få kännedom om den rika skatt av vardagshistoria som dessa slöjdtraditioner kan förmedla. De kan härigenom få kännedom om både mäns och kvinnors levnadsbetingelser. Ämnet skall ge förutsättningar för båda könen att självständigt klara såväl traditionellt kvinnliga som manliga uppgifter i vardagslivet och att göra funktionella, ekonomiska, estetiska och miljömedvetna bedömningar vid val av material och arbetssätt."
38,505,Mål att sträva mot
38,506,"Skolan skall i sin undervisning i slöjd sträva efter att eleven e bygger upp en tilltro till den egna förmågan att självständigt lösa olika uppgifter inom slöjdområdet och övar upp sin färdighet i olika slöjdmetoder,"
38,507,"e utvecklar känslan för estetiska värden,"
38,508,"e blir medveten om slöjdtraditioners betydelse som kulturarv och som inspiration och påverkan både nationellt, nordiskt och internationellt,"
38,509,"e får kännedom om både hantverksmässig och industriell produktion inom slöjdområdet,"
38,510,"e får en insikt i hur god arbetsmiljö och arbetsetik påverkar det slutliga resultatet,"
38,511,"kan reflektera över och beskriva slöjdarbetet ur konsument- och miljöaspekter,"
38,512,"e utvecklar ett jämställt förhållningssätt och en handlingsberedskap för vardagslivet,"
38,513,"självständigt kan e utforma idéer till slöjdprodukter i olika material och verbalt och visuellt gestalta dem, t.ex med datorstöd,"
38,514,"e välja form och färg, material och metod från kvalitativa, estetiska, ekonomiska och miljömässiga utgångspunkter,"
38,515,"e planera arbetsprocessen så att den blir realistisk utifrån såväl egna förutsättningar som tillgång på tid och resurser,"
38,516,"e tillämpa olika slöjdmetoder och hantera verktyg och redskap,"
38,517,"e under arbetets gång reflektera över sina ställningstaganden, ompröva och eventuellt fatta nya beslut,"
38,518,"e analysera, beskriva och värdera arbetsprocessen och produkten samt bedöma vad som har påverkat resultatet."
39,519,Ämnets uppbyggnad och karaktär
39,520,"Genom att vi i dag köper nästan alla våra bruksvaror färdiga, förlorar vi kunskapen om och förståelsen för den produktionskedja, som startar i råmaterialet och resulterar i en färdig produkt. I slöjden får eleverna något av denna kunskap genom att de är delaktiga i hela produktionsprocessen från idé till färdig produkt."
39,521,Eleven får genom att arbeta med såväl textilslöjd som trä- och metallslöjd erfarenhet av skapande arbete i både mjuka och hårda material. I samband med val av material och olika berednings- och behandlingsmetoder kommer eleven naturligt i kontakt med frågor som rör resursanvändning och miljö.
39,522,I slöjden förmedlas delar av vårt kulturarv. En naturlig utgångspunkt för detta är de lokala traditionerna. Genom att slöjden ges en historisk och internationell dimension ökar elevernas förståelse för det som uppfattas som svensk kultur men också deras förståelse för andra kulturer och den betydelse slöjdtraditioner har i dessa.
39,523,Slöjdämnet bidrar till begreppsbildning och begreppsutveckling inom andra skolämnen. Det förekommer exempelvis ofta matematiska tillämpningar som lägger en grund inte minst för storleksuppfattning och förståelse av geometri.
39,524,"Tonvikten bör ligga på praktiskt arbete och på att pröva och experimentera med olika material och metoder. Successivt utökas kunskaperna i slöjd och eleven kan med högre grad av självständighet göra medvetna val utifrån trender, funktion, form, färg, material och metod."
39,525,"Slöjdarbetet kan delas upp i idé och planering, genomförande och värdering. Dessa delar utgör en integrerad helhet, där elevernas möjlighet att delta i och påverka arbetsprocessen och steg för steg få återkoppling på sitt arbete är väsentlig."
39,526,"Idé och planering Arbetet utgår från elevens egna idéer, som han eller hon på olika sätt åskådliggör och formger. Eleven planerar för genomförandet av sin idé, väljer metoder för att förverkliga den, väljer material och gör olika bedömningar. Detta innebär exempelvis att göra medvetna val utifrån estetiska, funktionella, ekonomiska och miljömässiga aspekter."
39,527,Genom att välja slöjdmetod för att lösa en uppgift tränar eleven sin förmåga att reflektera och tänka kritiskt för att finna goda lösningar på arbetsuppgiften.
39,528,För att kunna planera och genomföra sitt arbete måste eleven få kunskaper om de olika stegen i slöjdprocessen.
39,529,Genomförande
39,530,"Genom det praktiska arbetet blir eleven förtrogen med grundläggande metoder inom slöjdområdet. Hon eller han inhämtar också kunskaper om material och om hur verktyg, redskap och maskiner fungerar samt tränas att tolka ritningar och skriftliga instruktioner."
39,531,"Tankens, ögats och handens gemensamma arbete ger efter övning kunskaper i olika slöjdmetoder. Under arbetets gång får eleverna också konsumentekonomiska kunskaper om bl.a material, form, färg, resurser, redskap och verktyg."
39,532,"I slöjdarbetet främjas utvecklingen av elevens motoriska och spatiala förmåga. Genom praktiska erfarenheter av arbete med olika material och verktyg läggs en grund för utvecklingen av begrepp, samtidigt som många sinnen stimuleras."
39,533,"Under arbetets gång fortgår en naturlig kommunikation, där eleven har möjlighet att ompröva sina ställningstaganden och vid behov fatta nya beslut."
39,534,Värdering
39,535,"I slöjdarbetet ingår en värdering av arbetsprocessen och av den färdiga produkten ur kvalitets- och konsumentaspekter, där funktion, form och färg lyfts fram. Eleven redovisar hur inspiration, idéer, formgivning och olika ställningstaganden har påverkat arbetsresultatet och hur trender, mode och skilda kulturmönster har inverkat på utformningen."
40,536,Eleven tränas i att bedöma och värdera sin arbetsinsats och bli medveten om i vilken grad hon eller han har utnyttjat sina möjligheter att nå de uppsatta målen.
40,537,"Mål som eleverrfa,skall ha uppnått i slutet av det fémte skolåret"
40,538,"Eleven skall e kunna utforma egna idéer till slöjdarbeten och med handledning kunna göra ett planeringsförslag och välja form och färg,"
40,539,"e med handledning kunna välja slöjdmetod och material,"
40,540,e kunna hantera lämpliga verktyg och redskap och genomföra ett slöjdarbete.
40,541,Mål som eleverha åkall ha uppnått 1 slutet av det nionde skolåret
40,542,"Eleven skall e kunna hantera vardagliga uppgifter och situationer med anknytning till slöjd,"
40,543,"e utifrån en egen idé verbalt och visuellt kunna planera ett slöjdarbete,"
40,544,"e kunna arbeta efter skriven och illustrerad text, välja lämpliga metoder, redskap och verktyg samt hantera dem på ett funktionellt sätt,"
40,545,"e kunna välja material med hänsyn till färg, form, ekonomi, miljö och funktion och förstå hur olika val påverkar resultatet,"
40,546,"e kunna ta initiativ och eget ansvar och kunna samarbeta i slöjdarbetet,"
40,547,"e förstå hur inspiration, idéer och val påverkas av olika kulturmönster,"
40,548,e kunna beskriva arbetsprocessen och produkten och bedöma hur den egna arbetsinsatsen påverkat slöjdarbetets resultat.
41,549,"Att i tal och skrift kunna använda det svenska språket är en förutsättning för att aktivt kunna delta i samhällslivet. Det är därför skolans viktigaste uppgift att skapa goda möjligneter för elevernas språkutveckling. Skolans undervisning skall ge eleverna möjligheter att använda och utveckla sina färdigheter i att tala och lyssna, läsa och skriva. De skall få möta skönlitteraturen, grundlägga goda läsvanor och lära känna deiar av vårt kulturarv. Förkunskaperna i svenska kan dock variera och de elever som är berättigade till det och behöver det skall få undervisning i svenska som andraspråk."
41,550,"Språk och kultur är oupplösligt förenade med varandra. I språket finns våra rötter och vår kulturella identitet. Språket speglar skillnader mellan människor, deras personlighet, bakgrund, kön, intressen m.m. Språkets funktionella roll speglar också människors olika bevekelsegrunder, ambitioner och positioner. Språkets betydelse för vår personliga identitet gör det betydelsefullt att, inom ramen för skolans uppgift att lära eleverna att tala och skriva väl, skapa respekt för andras språk och sätt att uttrycka sig i tal och skrift."
41,551,"Språket är också en väg till kunskap och det är av grundläggande betydelse för lärandet. Med hjälp av språket erövrar eleverna nya begrepp, de lär sig se sammanhang, tänka logiskt, granska kritiskt och värdera. Deras förmåga att reflektera och att förstå omvärlden växer."
41,552,"Språket har en nyckelställning i skolarbetet. Det utvecklar en människas tänkande och kreativitet, hennes relationer till andra och hennes personliga och kulturella identitet. Genom språket blir kunskap synlig och hanterbar. Språkförmågan har alltså stor betydelse för allt arbete i skolan och för elevernas fortsatta liv och verksamhet."
41,553,Mål att sträva mot
41,554,Skolan skall i sin undervisning i svenska sträva efter att eleven
41,555,"'v utvecklar en sådan språklig säkerhet i tal och skrift att hon eller han med respekt för andra kan, vill och vågar uttrycka sig tydligt i många olika sammanhang,"
41,556,"e kan läsa och förstå texter av olika slag, såsom skönlitteratur, faktatexter och dagstidningarnas artiklar i allmänna ämnen och kan anpassa lässättet till textens karaktär och till syftet med läsningen,"
41,557,"Hgör det till en vana att skriva och genom skrivandet får ett medel för kontakt och påverkan, tänkande och lärande och också ett värdefullt redskap för fortsatta studier,"
41,558,"exkan analysera, bearbeta och förbättra sitt språk både självständigt och i samarbete med andra,"
41,559,"e utvecklar sin fantasi och lust att lära genom att läsa litteratur och skapa med hjälp av språket,"
41,560,"e gärna läser på egen hand för att stilla sin nyfikenhet och uppnå personlig tillfredsställelse,"
41,561,"e i samtal med andra kan uttrycka de känslor och de tankar litteraturen väcker,"
41,562,"» lär känna svensk skönlitteratur från olika tider och i skilda former, får kunskaper om centrala författarskap och därigenom blir förtrogen med svensk kultur,"
41,563,"e lär känna skönlitteratur från de nordiska länderna och från andra delar av världen och får förståelse för kulturens mångfald,"
41,564,"e får kunskaper om språket och dess betydelse för människan och samhället,"
41,565,"e får kunskaper om det svenska språket, dess ursprung och historia, dess uppbyggnad och särart och dess ständigt pågående utveckling,"
41,566,"e får kunskaper om språken i våra nordiska grannländer,"
41,567,"lär sig använda skriftspråkets normer för stavning, meningsbyggnad och bruk av skiljetecken samt lär sig utveckla en tydlig handstil,"
41,568,e förstår grundläggande mönster och grammatiska strukturer i språket och inser att män***** PAGE 42 *****
41,569,"niskor talar och skriver olika beroende på ålder, kön, utbildning, hemvist och syfte,"
41,570,"e får kunskap om tidningarnas, reklamens och andra mediers språk och funktion samt utvecklar sin förmåga att analysera, tolka och kritiskt granska budskap i olika medier,"
41,571,"e vänjer sig vid att utnyttja ett biblioteks möjligheter och att använda hjälpmedel som ordlistor, uppslagsböcker och datorer för att skriva och hämta information,"
41,572,"e inser hur lärande går till och lär sig att använda sina egna erfarenheter, sitt tänkande och sina språkliga färdigheter för att inhämta och befästa nya kunskaper,"
41,573,e vänjer sig vid och stimuleras till att självständigt tänka och ta ställning i arbetet med litteratur och andra texter.
41,574,"Ämnets uppbyggnad och karaktär Språk och litteratur är ämnets centrala innehåll. Språkutveckling innebär att elevernas begreppsvärld vidgas, att de blir säkrare i att använda språket uttrycksfullt och tydligt i både tal och skrift och att deras förmåga att förstå och tillgodogöra sig litteratur successivt ökar."
41,575,Arbetet med språket och litteraturen har flera dimensioner. Det skall tillgodose elevernas behov att uttrycka vad de känner och tänker. Det skall ge gemensamma upplevelser att fundera över och tala om. Det skall ge kunskaper om det svenska språket och kulturarvet och om vår omvärld.
41,576,"Ämnet svenska kan knappast delas upp i moment som bygger på varandra i en given turordning. Det går inte att hitta en jämnt växande utveckling genom skolåren som innebär att de små barnen berättar och beskriver, medan de äldre kan se sammanhang, utreda och argumentera. Redan det lilla barnet argumenterar och diskuterar, och tonåringen har inte upphört att berätta och fantisera, men de gör det på olika sätt."
41,577,"Inom svenskämnet ryms huvudansvaret för elevernas språkliga utveckling, men alla lärare har ett gemensamt ansvar och måste vara medvetna om språkets betydelse för lärande."
41,578,Invandrarelever kommer till skolan med olika förutsättningar och skolerfarenheter. I den mån de behöver undervisning i svenska som andraspråk har de enligt grundskoleförordningen rätt att få detta. Målen för undervisningen i svenska är dock desamma för alla elever.
41,579,Språket
41,580,"Goda språkfärdigheter får eleverna när de i meningsfulla sammanhang använder sitt språk: talar, läser, skriver och tänker. Genom att använda språket lär sig eleverna att klara situationer som ställer olika språkliga krav på t.ex formell korrekthet, utförlighet eller inlevelse."
41,581,"Språket utvecklas i ett socialt samspel med andra. Det utvecklas om man aktivt deltar i samtal, gestaltar, improviserar, berättar och redogör inför andra människor, läser och förstår, skriver för att uttrycka känslor, tankar och idéer."
41,582,"Redan som femåring har barnet stor praktisk erfarenhet av hela det komplicerade system språket utgör. För att gå vidare i sin språkutveckling måste eleverna utifrån sina erfarenheter få upptäcka de kunskaper de själva har om språket och med lärarens hjälp lära sig om språkets uppbyggnad och system. Barn kan exempelvis tidigt förstå att orden har olika stilvalör och passar olika bra i olika sammanhang. De förstår så komplicerade saker som hur nutid, förfluten tid och framtid uttrycks i språket. Eleverna kan också utifrån sina erfarenheter bygga upp kunskap om hur språket fungerar i samspelet mellan människor och därigenom få perspektiv på sin egen språkförmåga."
41,583,"Kunskaper om språkets struktur och uppbyggnad och om hur språket historiskt har utvecklats tillför språkutvecklingen andra dimensioner. Insikter om egen användning av språket, tillämpning av dessa kunskaper och nya faktakunskaper om språket byggs upp i ett ständigt växelspel och bidrar till elevernas språkutveckling."
41,584,Läraren skall kontinuerligt följa elevernas utveckling och arbete. Det är särskilt viktigt att uppmärksamma om en elev i vissa skeden behöver mer hjälp för att gå framåt. oo
43,586,Litteraturen
43,587,"Skönlitteraturen öppnar nya världar och förmedlar upplevelser av spänning, humor, tragik och glädje. Skönlitteraturen hjälper eleverna att förstå världen och sig själva. Litteraturläsning är också viktig för att utveckla den egna språkbehandlingen och språkriktigheten."
43,588,"Skönlitteratur ger kunskaper om barns, kvinnors och mäns livsvillkor under olika tider och i olika länder. Litteraturen ger också perspektiv på det nära och vardagliga. Det är viktigt att eleverna från det första skolåret till det sista får möta litteraturen i myter, sagor och sägner, i dikter, pjäser och prosaberättelser, i såväl barn- och ungdomslitteratur som vuxenlitteratur. Arbetet kring litteraturen genom samtal, skrivande eller dramatisering hjälper eleverna att få svar på de stora livsfrågorna."
43,589,Skönlitteraturen bär en del av vårt kulturella arv och förmedlar kunskaper och värderingar. Litteratur fungerar som ett kitt i en kulturgemenskap och skolan har ett ansvar att lyfta fram den aspekten.
43,590,Mål som eleverma.skall ha uppnått i slutet av det femte skolåret
43,591,"Eleven skall e kunna läsa barn- och ungdomsböcker och faktatexter skrivna för barn och ungdom med god förståelse och med flyt i läsningen,"
43,592,"P kunna skriva berättelser, brev, anteckningar och redogörelser med tydlig handstil och så att mottagaren kan förstå,"
43,593,bykunna muntligt berätta och redogöra så att innehållet blir begripligt för åhöraren samt
43,594,". kunna läsa en text högt inför klassen,"
43,595,(s/känna till och kunna tillämpa de vanligaste reglerna för skriftspråket och de vanligaste reglerna för stavning och kunna använda ordlista.
43,596,Mål som eleverha skall ha uppnått i slutet av det nionde skolåret
43,597,Eleven skall
43,598,"9 aktivt kunna delta i samtal och diskussioner samt kunna redovisa ett arbete muntligt så att innehållet framgår tydligt,"
43,599,"e kunna läsa till åldern avpassad skönlitteratur, saklitteratur och dagstidningarnas artiklar i allmänna ämnen med god förståelse så att innehållet kan återges sammanhängande,"
43,600,"e kunna skriva berättelser, brev, sammanfattningar och redogörelser så att innehållet framgår tydligt och därvid tillämpa skriftspråkets normer för stavning, meningsbyggnad och bruk av skiljetecken,"
43,601,"e ha elementära kunskaper om språket och kunna göra iakttagelser av människors olika språkbruk för att utveckla det egna språket,"
43,602,e känna till några av de stora skönlitterära verken och författarskapen som ingår i vårt kulturarv.
44,603,"Människan har alltid strävat efter att trygga och förbättra sina livsvillkor genom att på olika sätt påverka sin fysiska omgivning. De kunskaper hon då använt samt de materiella resultaten av mödan - lerkärlet, pilbågen, kylskåpet, bilen osv. — är i vidaste mening teknik."
44,604,"Teknik och tekniska förändringar har påtagliga konsekvenser för människa, samhälle och natur. Den tekniska utvecklingen har olika drivkrafter. Förändringar i naturen, som t.ex torka och översvämningar, och de ofta oförutsedda effekterna av tekniska metoder, har ställt människan inför utmaningar, som hon sökt lösa. På samma sätt har samhälleliga omvandlingar och behov av skilda slag påverkat den tekniska utvecklingen. Det kan t.ex gälla förändringar i befolkningssammansättningen, värderingsmönster, ekonomi och politik, miljökrav m.m. Människans nyfikenhet och skaparglädje har också bidragit till denna utveckling."
44,605,"Undervisningen i teknik skall utveckla en förtrogenhet med teknikens väsen. Syftet är att öka förståelsen för hur produktionsförhållanden, samhället, den fysiska miljön och därmed våra livsvillkor förändras."
44,606,Samhället och våra liv präglas i allt högre grad av tekniska föremål och tekniska system. Att så långt som möjligt göra vardagstekniken begriplig och synlig är därför viktigt alltifrån de enklaste redskapen i hemmet till moderna apparater och komplicerade transportsystem. Tekniska kunskaper blir i allt högre grad en förutsättning för att kunna bemästra och använda den teknik som omger oss. Eleverna skall erövra en grundläggande teknisk kompetens.
44,607,"I denna kompetens ingår att utveckla kunskap om den tekniska utvecklingens roll i ett historiskt perspektiv, samt viss vana att reflektera över och praktiskt lösa tekniska problem. Därutöver krävs förmåga att analysera och värdera samspelet mellan människa — samhälle — teknik — natur. Vårt nyttjande av teknik, och dess konsekvenser för miljön, reser en rad etiska spörsmål som berör grundläggande värderingsfrågor. Förutom naturen påverkas också många andra sidor av tillvaron: arbete, boende, fritidsliv etc. Olika gruppers möjligheter att utöva inflytande och makt är i hög grad beroende av hur tekniken utformas och utnyttjas i samhället."
44,608,Flickors och pojkars intresse för och förhållningssätt till teknik skiljer sig ofta åt. Undervisningen i teknik syftar till att stimulera både flickors och poikars intresse för teknik och att underlätta deras framtida studie- och yrkesval.
44,609,Mål att sträva mot
44,610,"Skolan skall i sin undervisning i teknik sträva efter att eleven e utvecklar sin insikt om den tekniska kulturens kunskapstraditioner och utveckling och om hur tekniken påverkar människan, samhället och naturen, t.ex när det gäller miljön, välfärden, arbetsvillkor, sysselsättning och andra områden av samhällslivet,"
44,611,"e utvecklar förtrogenhet med i hemmet och på arbetsplatser vanligt förekommande redskap och arbetsmetoder av skilda slag samt kännedom om den teknik som i övrigt omger OSS,"
44,612,"e utvecklar förmågan att reflektera över, bedöma och värdera konsekvenserna av olika teknikval för människan, samhället och naturen,"
44,613,"e utvecklar förmågan att omsätta kunskap om teknik, teknikanvändning och konstruktion till egna ställningstaganden och praktisk handling,"
44,614,e utvecklar ett positivt intresse för teknik och får tilltro till sin förmåga att lösa tekniska problem.
45,615,Mål som eleverna skall ha uppnått i slutet av det femte skolåret
45,616,"Eleven skall e ha utvecklat sin förmåga att framställa bilder med hjälp av olika redskap och tekniker, e kunna använda egna och andras bilder för att berätta, beskriva eller förklara,"
45,617,"e ha grundläggande kunskaper i att beskriva och tolka bilder,"
45,618,e ha viss kännedom om och kunna beskriva bilder från skilda tider och kulturer.
45,619,Mål som eleverba skall ha uppnått 1 slutet av det njönde skolåret
45,620,"Eleven skall e ha utvecklat sin förmåga att framställa egna bilder med hjälp av olika sorters teknik,"
45,621,"e kunna använda egna och andras bilder i bestämda syften,"
45,622,"e kunna tolka, analysera och kritiskt granska olika typer av bilder, såväl stillbilder som rörliga bilder,"
45,623,e ha kunskaper om bildens roll i kultur och samhälle och känna till några framträdande bildkonstnärer.
46,624,Ämnets uppbyggnad och karaktär
46,625,"Människans tekniska förmåga har under årtusenden förvaltats och utvecklats av praktiskt verksamma kvinnor och män. Denna process vilar på tradition och praxis, observationsförmåga, nyfikenhet, uppslagsrikedom, företagsamhet, inflytande från andra kulturer —- och lärorika misslyckanden. Enkel och ofta snillrik teknik utgör ett viktigt inslag i vära liv och utgör därför en viktig del av teknikundervisningen. Modern teknisk utveckling baseras i högre grad än tidigare på naturvetenskaplig forskning och ett systematiskt utvecklingsarbete."
46,626,"Den tekniska kulturen vilar i hög grad på det praktiska arbetets kunskapstraditioner som har utvecklats i hem och hushåll, hantverk och industri och en rad andra sammanhang. Genom att följa en viss tekniks historiska utveckling ökar möjligheterna att förstå dagens ofta komplicerade tekniska företeelser och sammanhang. Men för att förstå tekniken och dess betydelse, måste kunskap från naturvetenskap och samhällsvetenskap också ingå. Denna kombination av kunskap från olika områden karaktäriserar tekniken. Dessutom är det viktigt att eleverna praktiskt får pröva, observera och konstruera."
46,627,"Utifrån ett praktiskt och undersökande arbete åskådliggörs både den tekniska utvecklingsprocessen — planering, konstruktion, utvärdering — och hur den teknik som omger oss är sammankopplad till olika och ofta inbördes beroende system."
46,628,För att i undervisningen tydliggöra det som är specifikt för tekniken och dess förhållande till omgivningen skall man i undervisningen utgå från några centrala frågeställningar och perspektiv.
46,629,"Utvecklingsperspektiv I undervisningen skall den tekniska utvecklingens drivkrafter respektive effekter på individ, samhälle och natur studeras i ett historiskt och internationellt perspektiv."
46,630,"Ett exempel på det historiska perspektivet är utvecklingen av metoder för lagring av mat — torkning, saltning, frysning osv. Handel och kommunikationer är exempel på det internationella perspektivet."
46,631,"Människa - teknik = natur För att förstå teknikens roll och betydelse måste relationen mellan mänskliga behov och teknik behandlas. Undervisningen skall belysa konsekvenser och effekter för individ, sam'hälle och natur av en viss teknikanvändning. Härvid skall t.ex värderingsfrågor, intressekonflikter, förändrade livsvillkor och ekonomiska konsekvenser som kan uppkomma i samband med olika typer av teknikanvändning, belysas och diskuteras."
46,632,"Teknikens uppgifter Tekniken används för en rad olika uppgifter. Genom att i undervisningen tydliggöra och systematisera dessa erhåller eleven verktyg att själv analysera teknikens roll och funktion. Här kan vi identifiera följande viktiga funktioner: omvandla, lagra, transportera samt kontrollera, styra och reglera. Exempel på teknikens omvandlande funktion är bearbetningen av sten till yxor, av fibrer till tyg, av säd till mjöl — och bröd. Ett tidigt exempel på lagringsteknik är lerkrukan, ett betydligt senare är kylskåpet. Transporttekniken kan illustreras med farkosterna ekstock, segelbåt, kärra, ånglok, bil etc. Dammluckor, slussportar och moderna termostater är exempel på kontroll-, styr- och reglerteknik."
46,633,Komponent-systemperspektivet
